,bitstring,occurrences,rxn_count
0,111000001001000000100010000000001000100000010010010000000010001000001000010000000010001000000100010000001001100100010101001000001001100100010010001000010110111010001101110100100111111110111111,1,63
1,101000001100000000010001000000001000100000010001010000000010001000001000010000000010100000000100010000001010100100010001001000001001100100010101001000000110011010001101110100111111111100111111,33,61
2,101000001100000000010010000000001000100000010001010000000010010000001000010000000010100000000100100000001001100100010011000000001001100100010011001000000110111110001110110100001110111111111111,31,62
3,101000001100000000010010000000001000100000010001010000000010010000001000010000000010100000001000100000001001100100010011000000001001100100010011001000010110111010001101110100100111111110111111,29,62
4,101000001100000000010010000000001000100000010001010000000010010000001000010000000010100000000100100000001001100100010101000000001001100100011011001000010110111000001101010000010111111101111111,196,60
5,101000001000100000100001000000001000100000010001010000000010010000001000010000000010001000000100110000001001100100010001000000001001100100010011000000001110111010001101111110000111011110111111,36,61
6,101000001100000000010010000000001000100000010001010000000010010000001000010000000010010000000101000000001001100100010101000000001001100100011011001000010110111000001101010100010111111101111111,32,61
7,101000001000100000000100000000001000100000010001010000000010010000000000010000000010010000000100110000001001100100010011001000001001100100010001000000010110111010001101110101100111111101110111,31,60
8,101000001100000000010010000000001000100000010001010000000010010000001000010000000010100000000100100000001001100100010101000000001001100100011011001000010110111000001101010100010111111101111111,35,61
9,101000001100000000010100000000001000100000010001010000000010010000001000010000000010001000000100100000001001100100010001000000001001100100011011001000010110111000001101010000010111111101111111,23,59
10,101000001000100000010010000000001000100000010001010000000010010000001000010000000010100000000100100000001001100100010101000000001001100100011011001000010110111000001101010000010111111101111111,23,60
11,101000001100000000010001000000001000100000010001010000000010010000001000010000000010010000000100110000001001100100010001001000001001100100010011000000010110111000001101110100100111111110111111,26,61
12,110000001001000000010100000000001000100000010001010000000010001000000100010000000010001000000100010000001001100100010011010000001001100100010011001000000110111010001101110100001111111111111111,17,63
13,101000001100000000010010000000001000100000010001010000000010010000001000010000000010001000000100100000001001100100010001001000001010100100010011001000010110111010001101110100100111111110111111,31,62
14,101000001001000000010011000000001000100000010001010000000010010000000100010000000010100000001000010000001010100100010001001000001001100100010101001000000110011010001101110100111111111100111111,29,62
15,101000001000100000010001000000001000100000010001010000000010001000000100010000000010100000000100010000001001100100010011001000001001100100010011001000000111111010001101110110001101111110111111,39,63
16,101000001100000000010010000000001000100000010001010000000010010000001000010000000100001000000100100000001001100100010011001000001001100100010011010000000110111010001101110110001111111110111111,35,63
17,101000001100000000010010000000001000100000010001010000000010001000001000010000000010100000000100100000001001100100010101000000001001100100010011001000010110111010001101110100100111111110111111,25,62
18,101000001100000000010100000000001000100000010001010000000010010000001000010000000010100000000100100000001001100100010101000000001001100100010011001000010110111010001101110100100111111110111111,32,62
19,101000001000100000011000000000001000100000010010010000000010001000001000010000000010100000000100110000001001100100010011000000001001100100010010001000010110111010001101110100100111111110111111,33,62
20,101000001100000000100001000000001000100000010001010000000010010000001000010000000010010000000100100000001001100100010011000000001001100100011011001000010110111000001101010100010111111101111111,37,61
21,101000001100000000100010000000001000100000010001010000000010001000001000010000000010001000000100100000001001100100010001000000001001100100010011001000010110111010001101110100100111111110111111,34,61
22,101000001100000000010010000000001000100000010001010000000010010000001000010000000100001000000100100100001001100100010011000000001001100100010011001000010110111010001101111000100101111110111111,32,62
23,101000001100000000010010000000001000100000010001010000000010010000001000010000000010100000000100100000001001100100010001001000001001100100011011001000010110111000001101010000010111111101111111,19,60
24,101000001000100000010010000000001000100000010010010000000010001000000100010000000010010000000100110000001001100100010001001000001001100100010011000000010110111000001101110100100111111110111111,33,61
25,101000001000100000010010000000001000100000010001010000000010001000000100010000000010001000000100100000001001100100010101001000001001100100010011001000010110111011001101110100100111101110111111,31,63
26,101000001100000000010010000000001000100000010001010000000010010000001000010000000011000000000100100000001001100100010101000000001001100100010011001000010110111010001101110100100111111110111111,36,62
27,101000001100000000100100000000001000100000010001010000000010010000001000010000000010010000000100010000001001100100010011001000001001100100010101001000000110111010001101110101001111111111111110,40,63
