,bitstring,occurrences,rxn_count
0,111000001000100000010001000000000000100000010010010000000100010000001000010000000010010000000100010000001001100100010001000000001001100100010011001000000110011010001101110100001111111111111111,1,60
1,101000010000100000010011000000100000100000010010010000000010010000001000010000000010010000000100010000001001100100010101001000001001100100010101001000000110011010001101110100101111111111111101,36,63
2,101000010001000000100011000000100000100000010001010000000010001000001000010000000010001000000100010000001001100100010001001000001001100100011101001000000110011010001101110100101111111010111111,33,62
3,101000001100100000010010000000100000100000010010010000000010010000001000010000000010010000000100010000001001100100010001000000001001100100010011001000000110011010001101110101111111111100101111,32,61
4,101000010001000000100011000000100000100000010001010000000010001000001000010000000011000000000100010000001001100100010001001000001001100100010011001000000110011010001101110100111111111100111111,340,62
5,101000010000100000100011000000100000100000010001010000000010001000001000010000000011000000000100010000001001100100010001001000001001100100010011001000000110011010001101110100111111111100111111,75,62
6,101000010000100000010011000000100000100000010001010000000010010000001000010000000100001000001000010000001001100100010001001000001001100100011001001000000110011000001101111000001111111111111111,38,61
7,101000001001000000010011000000001000100000010010010000000010010000001000010000000010010000001000010000001001100100010011000000001001100100010011001000100111011010001101110100000111111111111111,28,63
8,101000010001000000010011000000010000100000010001010000000010001000100000010000000010001000000100010000001001100100010101011000001001100110010011001000000110011000001101100100111111111100111111,41,63
9,101000010000100000010011000000100000100000010001010000000010001000000100010000000011000000000100010000001001100100010001001000001001100100010011001000000110011010001101110100111111111100111111,28,62
10,101000010001000000010011000000100000100000010001010000000010001000100000010000000011000000000100010000001001100100010001001000001001100100010011001000000110011010001101110100111111111100111111,33,62
11,101000010001000000100011000000100000100000010010010000000010001000001000010000000010001000000100010000001001100100010001001000001001100100010011001000000110011010001101110100111111111100111111,27,62
12,101000010001000000010011000000100000100000010001010000000010010000100000010000000011000000000100010000001001100100010001001000001001100100010011001000000110011010001101110100111111111100111111,44,62
13,101000010001000000100011000000100000100000010001010000000010001000001000010000000011001000000100010000001001100100010001001000001001100100010011001000000110011010001101110000111111111100111111,34,62
14,101000001001000000010011000000100000100000010001010000000010010000000100010000000010010000000100010000001001100100010001001000001001100100010011001000000110011010001101010100111111111100111111,26,61
15,101000010001000000010011000000100000100000010001010000000010001000001000010000000011000000000100010000001001100100010001001000001001100100010011001000000110011010001101110100111111111100111111,32,62
16,101000010001000000100011000000100000100000010001010000000010001000001000010000000010001000000100110000001001100100010001001000001001100100010011001000000110011010000101110100111111111100111111,42,62
17,101000010000100000100011000000100000100000010001010000000010001000100000010000000010010000000100010000001001100100010001001000001001100100010011001000000110011010001110110100011111111101111111,47,62
18,101000010000100000100011000000100000100000010010010000000010001000001000010000000010010000000100010100001001100100010001001000001001100100010011001000000110011010001101110100111011111100111111,28,62
19,101000001000100000010011000000010000100000010001010000000010010000010000010000000010100000000100010000001001100100010001011000001001100100010011001000000110011000001101110100101111111111111110,31,62
20,101000010000100000010001000000100000100000010010010000000010010000001000010000000010100000000100010000001001100100010101001000001001100100010101001000000110011010001101110100101111111111111101,3,62
