,bitstring,occurrences,rxn_count
0,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000010001100000011001001000100110011000001001100000010011001000000110111100001100111000001111111111111111,40,62
1,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000011001001000101010011000001001100000010011100000000110111010001101110100001111111111111111,431,62
2,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000011001001000101011001000001001100100010011100000000110111010001101110100001111111111111111,40,63
3,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000010000100000010101001000101010011000001001100100010011001000000110111010001101110100101111111111111110,19,63
4,11000001000100000010010000000001000100000010001000000000100010000001000100000000100010000001000100000011001001000101010011000001001100000010011100000000110111010001101110100001111111111111111,26,62
5,11000001000100000010001000000001000100000010001000000001000010000010000100000000100010000001000100000011001001000101010011000001001100000010011100000000110111010001101110100001111111111111111,36,62
6,11000001100000000100001000000001000100000010001000000001000010000001000100000000100010000001000100000010011010000100110011000001001100100010011010000000111011010001101111000011111111101111111,33,63
7,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000011001001000101010011000001001100000010011100000000110111010001101111000001111111111111111,44,62
8,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000011001001000101010011000001010100000010011100000000110111010001101110100001111111111111111,29,62
9,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000011001001100101010011000001001100000010011100000000110110010001101110100001111111111111111,37,62
10,11000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001000100000011001001000110010011000001001100100010011010000000110111010101101110101001111011101111111,30,63
11,11000001000100000010001000000001000100000010001000000001000010000001000100000000100010000010000100000010101001000101010011000001001100000010011001000000110111100001100110100001111111111111111,30,61
12,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010101001000101010101000001001100100010011001000000111011010001101111000001111111111111111,36,63
13,11000001000100000010001000000001000100000010001000000000100010000001001000000000100010000001000100000011001001000101010011000001001100000010011100000000110111010001101110100001111111111111111,66,62
14,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001010000000011001001000100110111000001001100100010011001000000110101010101100111000001111111110111111,30,62
15,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000010000100000011101001000101010011000001001100000010011001000000100111100001100110100001111111111111111,27,61
16,11000001001000000010001000000001000100000010001000000000100010000001000100000000100010000001000100000011001001000101010011000001001100000010011100000000110111010001101110100001111111111111111,25,62
17,11000001000100000010001000000001000100010000001000000000100010000001001000000000100010000001000100000010011001000100110011000001010100100000011011000000110111100001101110000001111111111111111,20,62
