,bitstring,occurrences,rxn_count
0,1111000001001000000010001000000001000000000010100000000001000010000010001000000000100010000001000100000010101001000110101001000001100110000010011000000000110011010001110110100001111101111111111,1,61
1,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001001100000010001000000110011000000001001100000010011001000010110011100001101111100001111011110111111,371,59
2,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001001100000010001000000110011010000001001100000010011001000010110011100001101111100001111011110111111,42,60
3,1001000010000100000010001000000001000100000010001000000000100010000001000100000000100010000001001100000010001000000110011000000001001100000010011001000010110011100001101111100001111011110111111,39,59
4,1001000001001000000010001000000101000000000010001000000000100010000001000100000000100010000001001100000010101000000100011000000001001100000010011010000000110111010001110110100001111011111111111,36,59
5,1001000001001000000010001000000001000100000010001000000000100010000001000100000000100010000001001100000010001000000110011000000001001100000010011001000010110011100001101111100001111011110111111,78,59
6,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010001000000110011000000001001101000010011001000010110011100001101111100001111011110111111,38,59
7,1001000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001001100000010001000000110011000000001001100000010011001000010110011100001101111100001111011110111111,70,59
8,1001000001001000000010001001000001000000000010001000000001000010000001000100000000101000000001001100000010001001000100101001000001001100100010011001000000110011010001101111000001111111111111111,27,61
9,1001000001000100000010001000000001000100000010001000000000100010001000000100000000100010000001001100000010001000000110011000000001001100000010011001000010110011100001101111100001111011110111111,29,59
10,1001000001100000000010001000000001000100000010101000000000100010000001000100000000100010000001001100000010001000000110011000000001001100000010011001000010110011100001101111100001111011110111111,41,60
11,1001000001000100000010001000000001000100000010101000000000100010000001000100000000100010000001001100000010001000000110011000000001001100000010011001000010110011100001101111100001111011110111111,80,60
12,1001000001000100000010011000000001000100000010001000000000100010000001000100000000100010000001000100000010001100000111001010000001001100100010011000000000110110010001110110100011111111101111111,36,61
13,1001000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001000100000010001000000110101000000001001100000010011011000000110011010001110110100001111011111111111,31,58
14,1001000001000100000010001000000001000100000010101000000000100010000001000100000000100010000010001100000010001000000110011000000001001100000010011001000010110011100001101111100001111011110111111,37,60
15,1001000001000100000010001000000001001000000010001000000000100010000001000100000000100010000001001100000010001000000110011000000001001100000010011001000010110011100001101111100001111011110111111,43,59
