,bitstring,occurrences,rxn_count
0,1110000001000100000000001000000001000100000100001000000000101000000001000100000000100010000001000100000010001001000110011000000001001100000010011011000000110111010001101011100001111011111111111,1,60
1,0101000001000100000010001000000001000100000010011000000000100100000001001000000000100010000001000100000010001001000110101001000001100100100010011011000000110111010001101110100001111011111111111,244,63
2,1001000001100000000010001000000001000100000010001000000000100010000001001000000000100100000001000100000010001000000110101001000001001100100010101000000000110111000001101111100001111011111111111,31,59
3,0101000010000100000010001000000001000100000010011000000000100100000001001000000000100010000001000100000010001001000110101001000001100100100010011011000000110111010001101110100001111011111111111,32,63
4,0101000001000100000010001000000001000100000010001000000000100010000001001000000000100010000001010100000010001001000110101001000001100101000010011001000000110111010001101110100001111011111111111,31,62
5,0101000001000100000010001000000001000100000010001000000000100100000001001000000000100010000001001100000010001001000110101001000001100100000010011001000000110111010001101110000001111111111111111,26,61
6,0101000001000100000010001000000001000100000010011000000001000010000001001000000000100010000001001100000010001001000110101001000001100100100010011010000000110111010001101110100001111011111111111,19,63
7,0101000001000100000010001000000001000100000010001000000001010000000001001000000000100010000001000100000010001001000111001010000001001100100010011011000000110111010001101110000001111111111111111,28,62
8,0101000001000100000010001000000001000100010000011000000000100100000001001000000000100010000001000100000010001001000110101001000001100100100010011011000000110111010001101110100001111011111111111,27,63
9,0101000001010000000010001000000001000100000010001000000000100010000001001000000000101000000001000100000010001001000110101000000001100100100010101011000000110111010001101110100001111011111111111,39,61
10,0101000001010000000010001000000010010000000010011000000000110000000001001000000000100010000001000100000010001001000110101001000001100100100010011011000000110111010001101110100001111011111111111,20,63
11,0101000001000100000010001000000001000100000100001000000001000010000001000100000000100100000100000100000010001001000111001001000001001101100010011001000000110111010000101110000001111111111111111,21,61
12,0101000001000100000010001000000001000100000010001000000001000010000001001000000000110000000010000100000010001001000110101001000001100100100010011011000000110111010001101110100001111011111111111,29,62
13,0101000001100000000100001000000001000100000100001000000001000100000001001000000000100010000010001100000010001000000110101000000001001100000010011010000000110111010001101110100001111011111111111,20,59
14,0101000001000100000010001000000001000100000010001000000000100100000001000100000000100010000001001100000010001001000110101001000001100101000010011010000000110111010001101110100001111011111111111,26,62
15,0101000001000100000010001000000001000100000010001000000000100100000001001000000000100010000001000100000010001001000110101001000001100100100010011011000000110111010001101110100001111011111111111,23,62
16,0101000001010000000010001000000001000100000010001000000000100010000001000100000000100100000001000100000010001001000110101001000001001100000010011001000000110111000001101110100011111111101111111,27,60
17,0110000001010000000010001000000001000100000010001000000001000010000001000100000000100010000001000100000010001001000110011000000001100101000010011000000000110111100001101110100011111111101111111,21,60
18,0101000001000100000010001000000001000100000010001000000000100100000001001000000000100100000001000100000010001001000110101001000001100100100010011011000000110111010001101110100001111011111111111,30,62
19,0101000001000100000010001000000001000100000010011000000001000100000001001000000000100010000001000100000010001001000110101001000001100100100010011011000000110111010001101110100001111011111111111,18,63
20,0101000001010000000010001000000001000100000010001000000001000010000001001000000000101000000001000100000010001001000111001000000001001100110010011001000000110111010001101100000001111111111111111,22,60
21,0110000001000100000010001000000001000100000010001000000001010000000001000100000000100010000001000100000010001001000110011000000001001100000010011001000000110111010001110110100011111111101111111,28,60
22,0101000001000100000010001000000001000100000010011000000000100100000001001000000000100100000001000100000010001001000110101001000001100100100010011011000000110111010001101110100001111011111111111,27,63
23,0101000001000100000010001000000001000100000010001000000001000100000001000100000000100100000001001100000010001001000110101001000001001100000010011001000000110111000001110110100011111111101111111,19,61
24,0101000001000100000010011000000001000100000100001000000000100100000001001000000000100010000001000100000010000001000110101000000001100101000010011011000000110111010001101110100001111011111111111,35,61
25,0101000001000100000010001000000001000100000010001000000000100100000001000100000000101000000010000100000010001001000110101001000001100100100010011011000100111011000001110111000011011111101011111,31,61
26,0110000001100000000010001000001000000100000010001000000000100010000010000100000000100010000001000100000010001001000110011000000001001100000010011001000000110111010001110110100011111111101111111,31,60
27,0101000001000100000010001000000001000100000010001000000001000100000001001000000000100010000100001100000010001001000110101001000001100100100010011010000000110111010001101110100001111011111111111,27,62
28,0101000001010000000010001000000001000100001000001000000000100100000001000100000000100010000010001100000010001001000110101001000001100100100010011010000000110111010001101110100001111011111111111,19,62
29,0110000001000100000010001000000001000100000010001000000001000010000001000100000000110000000001000100000010001001000111001001000001001100100010011001000000110111010001101111000001111111111111111,28,62
30,0101000001000100000010001000000001000100000100001000000001000010000001000100000000100010000001001100000010101001000110101001000001100100100010011010000000110111110001110111000011110111001111111,19,63
