,bitstring,occurrences,rxn_count
0,11000001001100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000000011001000110010101000001001100000010011001000000110111010001110110100001111111111111111,18,62
1,11000001100000000010001000000001000100000011000000000000100010000001000100000000110010000001000100000011001010000101010011000001001100000010011100000000110111010001101110100001111111111111111,22,63
2,11000001000100000010001000000001000100000011000000000000100010000001000100000000110010000001000100000011001001000101010011000001001100000010011100000000110111010001101110100001111111111111111,291,63
3,11000001000100000010001000000001000100000011000000000000100010000001000100000000100010000001000100000011001001000101010011000001001100100010011100000000110111010001101111000001111111111111111,27,63
4,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010101001000101010101000001010100000010011010000000110111010001100110101001111111111101111,24,61
5,11001001000100000010001000000001010100000010001000000000100010000001000100000000100010000001000100000000011001000000110101000001001100100010011010000000110111010001101110100011111111101111111,15,63
6,11000001001000000010001000000001000100000010010000000000100010000001001100000000100010000001001100000010101001000100110011000001010100100010011001000000110111010001101110100011111111101111111,52,65
7,11000001000100000010001000000001000100010000010000000000100010000001001100001000100010000001000100000010101001000100110011000001010100110010011001000000110111010001101100100011111111101111111,22,65
8,11000001000100000010001000000001000100000010010000000000100010000001001100000000100010000001001100000010101001000100110011000001010100100010011001000000110111010001101110100011111111101111111,27,65
9,11000001000100000010001000000001000100000011000000000000100010000001000100000000110010000001000100000011000001000101010011000001001100000010011100000000110111010001101110100001111111111111111,29,62
10,11000001000100000010001000000001000100000011000000000000100010000001000100000000100010000001000100000011001001000101010111000001001100100010011010000000111001010001100110100001111111111111111,25,62
11,11000001001000000010001000000001000100000010001000000000100010000001000100000000100010000001010100000010011001000100110011000001001100000010011001000000111011010001101110100001111111111111101,29,62
12,11000001000100000010001000000001000100000011000000000000100010000001000100000000110010000001000100000011001001000101010011000001001100000010011001000000111011010101101010100101111011111110111,26,62
13,11000001000100000010001000000001001000000011000000000000100010000001000100000000110010000001000100000011001001000101010011000001001100000010011100000000110111010001101110100001111111111111111,30,63
14,11000001100000000010001000000001000100000010001000000000100010000001000100000000100010000001000100000011001001000101010011000001001100100010011100000000110111010000101110100011111111101111111,27,62
15,11000001001000000010001000000001000100000011000000000000100010000001000100000000100010000001000100000011001001000110010011000001001100000010011100000000110111010001110110100001111111111111111,32,62
16,11000001100000000010001000000001000100000010010000000000100010000001001100000000100010000001001100000010101001000100110011000001010100100010011001000000110111010001101110100011111111101111111,36,65
17,11000001100000000100001000000001000100000010010000000000100010000001001100000000100010000001001100000010101001000100110011000001010100100010011001000000110111010001101110100011111111101111111,35,65
18,11000001000100000010001000000001000100000011000000000000100010000001000100000000110010000001000100000011001001000101010011000001001100000010011001000000110111010001100010100011111111101111111,24,61
19,11000001000100000010001000000001000100000011000000000000100010000001000100000000110010000001000100000011001001000101010011000001001100000010011100000000110111010001101110100111111111101111101,21,63
20,11000001000100000010001000000001000100000010010000000000101010000001000100000000100010000001000100000010101001000100110011000001001100000010011001000000110110010101101110100001111011111111111,22,62
21,11000001001000000010001000000001000100000011000000000000100010000001000100000000100010000001000100000011001001000101010001000001001100100010011010000000111011010001110110100001111111111111111,24,62
22,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000010000100000010101001000110010001000001001100100010011001000000110111010001101110100011111111101111111,23,62
23,11000001001000000010001000000001000100000011000000000000100010000001000100000000110010000001000100000011001001000101010011000001001100000010011100000000110111010001101110100001111111111111111,16,63
24,11000001000100000010001000000001000100000011000000000000100010000001000100000000110010000001000100000011001001000101010011000001001100000010011001000000110111010001101010100001111111111111111,25,62
25,11000001100000000010001000000001000100000011000000000000100010000001001100000000110010000001000100000011001001000100110011000001001100100010011010000000111011010001101110100001111111111111111,25,65
26,11000001000100000010001000000001000100000010001000000000100010001001000100000000100010000001000100000010101001000100110101000001001100100010011001000000110111010001101110100001111111111111111,26,64
27,11000001000100000010001000000001000100000101000000000000100010000001000100000000110010000001000100000011001001000101010011000001001100000010011100000000110111010001101110100001111111111111111,20,63
28,11001001000000000010001000000001000100000010001000000000100010000001000100000000110010000001000100000000011001000110011001000001001100000010011010000000110111010001101110000011111111101111111,1,61
29,11000001010000000010001000000001000100000010010000000000100010000001001100000000100010000001001100000010101001000100110011000001010100100010011001000000110111010001101110100011111111101111111,1,65
30,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010011001000101010101000001001100010010011100000000110111010001101100100011111111101111111,1,62
31,11000001010000000010001000010001000000000010010000000000100010000001000100000000100010000001011100000010101001000000110011000001010100000010011001000000110111010001101110100011111111101111111,1,63
32,11000001100000000010001000000001000100000010010000000000100010000001001100000000100010000001000100000010101001000100110011000001010100100010011010000000110111010001111110100111111111001110111,1,64
33,11000001001000000010001000000001000100000011000000000000100010000001000100000000100010000001000100000011001001000101010111000001001100100010011010000000111001010001100110100001111111111111111,1,62
