,bitstring,occurrences,rxn_count
0,11100000000100100000000001000100000000000010000100000000100010000000000000100100000000000100001000000000001000010000000100001000000000000000100001000000001000100000000000010001000000001000010000000000000100001000000010000010000000000100100000000100000011000000000010001100000000100011001100000000000110000000010001100010000000001000010000000010001000100000001000010000000010001100010000000000110011100100001110011100000000001101011000000011001110000000000011101111010000111011110100001011111111111111111011,1,119
1,00100000000100001000000001001000000000000010000100000000100010000000000000010001000000000100001000000000010000010000000010000100000000000000100001000000001000010000000000010001000000001000010000000000000100010000000100000010000000000010000100000001000010000000000010001100000000100011001000000001000110010000010001100010000000001000010000000010001000100000001000110000000010001100010000000000110011100100001110101100100000001100011000000011001111000000000011110111000010111011111000000011111111111011111111,268,118
2,00100000000100001000000001001000000000000010000100000000100010000000000000010001000000000100001000000000010000010000000010000100000000000000100001000000001000010000000000010001000000001000010000000000000100010000000100000010000000000010000100000001000010000000000010001100000000100011001000000001000110010000010001100010000000001000010000000010001000100000001000110000000010001100010000000000110011100100001110101100000000001100011000000011001111000000000011110111000010111011111000000011111111111011111111,17,117
3,00100000000100100000000001000010000000000010000100000000100010000000000000010001000000000100001000000000010000010000000010000100000000000000100001000001000001000000000000010001000000001000010000000000000100001000000001000000000000000010001000000001000010000000000010001100000000100011000100000001000110000000010001100010000000001000010000000010001000100010001000110000000010001100010000000000110011100100001110101100100000001100011000000010001111000000000011110111000010111011111000000011111111111011111111,10,116
4,00100000000100001000000001001000000000000010000100000000100010000000000000010001000000000100001000000000001000010000000010000100000000000000100001000001000000010000000000010100000000001000010000000000000100001000000001000110000000000010000100000010000011000000000010001100000000100011000100000001001010000000010001100010000000001000010000000010001000100000001000100001000010001100010001000000110011100000001110101100000000001100011000000011001111000000000011110111000000111011111000000010111111111111111111,11,117
5,00100000000100001000000001000010000000000010000100000000100010000000000000010000100000000100001000000000001000010000000100000100000000000000100001000000001000010000000000010010000000001000110000000000001000001000000001000010000000000100000100000000100011000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110000000010001100010000000000110011100000001110101100000000001100011000000011001111000000000011110111000010111011111000000011111111111011111111,19,117
6,00100000000100100000000001000010000000000010000100000000100010000000000000010001000000000100001000000000001000010000000010000100000000000000100001000000001000010000000000010100000000001000010000000000001000010000000001000010000000000010001000000001000010000000000010001100000000100101001000000001000110000000010001100010000000001000010000000010001000100000001000110000000010001100010000000000110011100100001110101100000000001100011000000011001111000000000011110111000010111011111000000011111111111011111111,21,116
7,00100000000100001000000001001000000000000010000100000000100010000000000000010001000000000100001000000000010000010000000010000100000000000000100001000000001000010000000000010001000000001000010000000000000100010000000100000010000000000010000100000001000010000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110000000010001100010000000000110011100000001110101100000000001100011000000011001111000000000011110111000010111011111000000011111111111011111111,77,115
8,00100000000100100000000001000010000000000010001000000000100010000000000000010001000000000100001000000000010000010000000010000100000000000000100001000000001000010000000000010001000000001000010000000000000100010000000100000010000000000010000100000001000010000000000010001100000000100011001000000001000110010000010001100010000000001000010000000010001000100000001000110000000010001100010000000000110011100000001110101100000000001100011000000011001111000000000011110111000010111011111000000011111111111011111111,21,116
9,00100000010010001000000001000010000000000010000100000000100001000000000000010001000000000100001000000000001000010000000010000100000000000000100001000000001000010000000000010010000000001000010000000000000100001000010000000100000000000010000100000000100010000000000000001100010000100011001000000001000110000000010001100010000000001000010000000010011000000000001000110000000010001100010000000000111001100100001110011100000000001110011000000011001110000000000011110111100000111011110100000011111111111111111111,14,118
