,bitstring,occurrences,rxn_count
0,1111000001000100000010011000000001000100000010001000000001000010000001001000000000100010000001000000000010001001000110011000000001001100000010101011000000110011100001110111000001111111011111111,1,61
1,0101000001001000000010001000000001000100000100001000000000100010000001000100000000100010000001000100000010001000000110011000000001001100000010101011000000110011100001110111000001111111011111111,26,58
2,0101000001000100000010001000000001000100000100001000000001000010000001000100000000100010000001000100000010001000000110011000000001001100000010101011000000110011100001110111000001111111011111111,326,58
3,0101000001000100000010001000000001000100000100010000000001000010000001000100000000101000000001000100000010001000000110011000000001001100000010101011000000110011100001110111000001111111011111111,30,58
4,1100000001000100000010001001000001000000000010001000000001000010000001000100000000100010000001010000000010001001000100011000000001001100000010011001000000110011010001101111100011111011101111111,32,58
5,0101000001000100000010001000000001000100000100001000000001000010000001001000000000100010000001000100000010001000000110011000000001001100000010101011000000110011100001110111000001111111011111111,27,58
6,1100000001000100000010001001000010000000000100001000000001000010000001000100000000100010000001010000000010001001000100011000000001001100000010011001000000110011010001101111100011111011101111111,21,58
7,0101000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001000100000010001000000110011000000001001100000010011011000000110011100001110111000001111111011111111,29,58
8,1100000001001000000010001000000001000100000100001000000000100010000001000100000000100010000001001000000010001001000110011000000001001100100011101000000000110011100001101111000101111111010111111,24,59
9,1100000001000100000010001000000001000100000100001000000001000010000001000100000000100010000001010000000010001001000110011000000001001100000010011001000000110011010001101111100001111011111111111,29,59
10,0101000001000100000010001000000001000100000100001000000001000010000001000100000000100010000001000100000010001000000110011000000001001101000010101011000000110011100001110111000001111111011111111,17,59
11,0101000001001000000010001000000001000100000100001000000001000010000001000100000000100010000001000100000010001000000110011000000001001100000010101011000000110011100001110111000001111111011111111,47,58
12,0101000010000100000010001000000001000100000100001000000001000010000001000100000000100010000001000100000010001000000110011000000001001100000010101011000000110011100001110111000001111111011111111,22,58
13,0101000001100000000010001000000001000100000100001000000000100010000001001000000000100010000001000100000010001000000110011000000001001100000010101011000000110011100001110111000001111111011111111,22,58
14,0101000001000100000010001000000001000100000100001000000001000010000001000100000000100010000001000100000010001000000110011000000001001100000010101001000000110011100001110111100001111111011111111,20,58
15,0101000001000100000010001000000001000100000100001000000001000010000001000100000000100010000001001100000010001000000110011000000001001100100010101010000000110011100001110111000001111111011111111,28,59
16,0101000001000100000010001000000001000100000100001000000001000010000001000100000000100100000001000100000010001000000110011000000001001100000010101011000000110011100001110111000001111111011111111,24,58
17,0101000001000100000010001001000001000100000010001000000000100010000001000100000000100010000001000100000010001001000100011000000001001100000011101011000000110011010001101110100101111001111111110,22,59
18,1100000001000100000010001000000001100100000100010000000001000010000001000100000000100010000001010000000010001001000100011000000001001100100010011011000000110011010001101011000001111111111111111,29,60
19,0101000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001000100000010001100000111001000000001001100000010011001000000110011000001101110000001111111111111111,18,57
20,0101000001000100000010001001000001000000000100001000000000100010000001000100000000100010000001000100000010001000000100011001000001001100000010011011000000110011010001101110100001111011111111111,37,58
21,0101000001001000000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010001001000110011100000001001100000010101011000000110011100001110111000001111111011111111,20,60
22,0101000001100000000010001000000001000100000100001000000000100010000001000100000000100010000010000100000010001000000110101000000001001100000010011011000000110011000001110110100001111111111111111,27,58
23,0101000001000100000010001000000001000100000100001000000001000010000001001000000000100010000001000100000010001001000110011000000001001100000010101011000000110011100001110111000001111111011111111,23,59
24,1100000001001000000010001000000001100100000100001000000000100010000001000100000000100010000001100000000010001000000100101000000001001100100010011001000000110011000001101111000001111111111111111,23,58
25,0101000001010000000010001000000001000100000100001000000001000010000001000100000000100010000001000100000010001000000110011000000001001100000010101011000000110011100001110111000001111111011111111,31,58
26,0101000001001000000010001000000001000100000010001000000001000010000001000100000000100010000001000100000010001000000110011000000001001100000010101011000000110011100001110111000001111111011111111,21,58
27,0101000001000100000010001000000001000100000100001000000001000010000001000100000000100010000001001100000010001000000110011000000001001100000010101010000000110011100001110111000001111111011111111,23,58
