,bitstring,occurrences,rxn_count
0,1111000001010000000010001000000001000100000100001000000001000010000001000100000000000000000001001100000010011000000110101001000001100100100010011001000000110111000001110110100011111111101111111,1,62
1,0011000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001001100000010101000000110101001000001100101000010011001000000110111000001110110100011111111101111111,26,62
2,0011000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001001100000010101000000110101001000001100100100010011100000000110111000001110110100011111111101011111,506,61
3,0011000001010000000010001000000001000100000010001000000001000010000001000100000000100010000001001100000010101000000110101000000001100101000010011100000000110111000001110110100011111111101011111,36,60
4,0011000001010000000010001000000001000100000100001000000001000010000001000100000000100010000010000100000010011000000111001001000001001100000010011001000000110111000001101110000001111111111111111,32,59
5,0011000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001001100000010101000000110101001000001100100100010011001000000110111000001110110100011111111101111111,26,62
6,0011000001000100000010001000000001000100000010001000000000100010000001000100000000100010000010001100000010011000000110101001000001100100100010011001000000110111000001110110100011111111101111111,21,62
7,0011000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001001100000010101000000110101001000001100100100010011001000000110111000001110111000011111111101111111,28,62
8,0011000001000100000010001000000001000100000100001000000001000010000001001000000000101000000001001100000010101001000110011000000001001100000010011010000000111011010001101110100101111011110111111,34,61
9,0011000001000100000010001000000001000100000010001000000001000010000001001000000000100010000001011100000010101000000110101100000001100101000010011011000000110111000001110110100011111111101111111,27,64
10,0011000001010000000010001000000001000100000010001000000001000010000001001000000000101000000001001100000010011000000110101001000001100100100010011100000000110111000001110110100011111111101011111,30,61
11,0011000001000100000010011000000001000100000100001000000001000010000001001000000000100010000001001100000010011001000110011000000001001100100010011001000000011011011001101110000001111011111111111,29,62
12,0011000001000100000010001000000001000100000010001000000001000100000001000100000000101000000001001100000010011000000110101001000001100100100010011001000000110111000001110110100011111111101111111,27,62
13,0011000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001001100000010011000000110101001000001100100100010011001000000110111000001110110100011111111101111111,39,62
14,0011000001010000000010001000000001000100000010001000000001000010000001000100000000100010000001001100000010011000000110101001000001100100100010011100000000110111000001110110100011111111101011111,28,61
15,0011000001010000000010001000000001000100000010001000000001000010000001000100000000100010000001001100000010011000000110101010000001100100100010011100000000110111000001110110100011111111101011111,29,61
16,0011000001001000000010001000000001000100000010001000000001000010000001010000000000100010000001000100000010011000000110011000000001001100000010011001000000111011011001101110100001111011111111111,22,60
17,0011000010000100000010001000000001000100000010001000000001000010000001000100000000100010000001001100000010101000000110101001000001100100100010011001000000110111000001110110100011111111101111111,29,62
18,0011000001000100000010001000000001000100000010001000000001000010000001000100000000100100000001001100000010101000000110101001000001100100100010011100000000110111000001110110100011111111101011111,29,61
