,bitstring,occurrences,rxn_count
0,111000001001000000010011000000001000100000010010010000000010010000010000010000000010001000001000000000001001100100010001010000001001101100010011001000000110011010001100111000101111111111111110,1,62
1,101000001000100000010011000000001000100000010010010000000010010000001000010000000010001000000101000000001001100100010001010000001001100100010011001000010111011010001110110100001110111110111111,35,62
2,101000001001000000010011000000001000100000010001010000000010010000010000010000000010001000000100110000001001100100010001010000001001100100010011001000000110011010001110010100001110111111111111,277,61
3,101000010000100000010001000000001000100000010010010000000010010000001000010000000010001000000110000000001001100100010101011000001001100100010011001000000110011010001110110100001110111111111111,30,62
4,110000001000100000010011000000001000100000010001010000000010010000010000010000000010001000001000100000001001100100010001010000001001100100010011001000000110011010001101110100001110111111111111,29,61
5,101000001000100000010011000000001000100000010001010000000010010000010000010000000010001000000110000000001001100100010001010000001001100100010011001000010111011010001110110100001110111110111111,48,62
6,101000010001000000010011000000001000100000010001010000000010001000000100010000000010001000000100100000001001100100010001010000001001100100010011001000010110011010001101110101001111111110101111,36,62
7,101000001001000000010011000000001000100000010001010000000010001000010000010000000010001000000100110000001001100100010001010000001001100100010011001000000110011010001110010100001110111111111111,38,61
8,101000001000100000010001000000001000100000010001010000000010010000010000010000000010001000000100110000001001100100010001010000001001100100010011001000000110011010001110010100001110111111111111,30,60
9,101000001000100000010011000000001000100000010001010000000010010000001000010000000010001000000110000000001001100100010001000000001001100100010011010000000110011010001101110100001111111111111111,39,61
10,101000001001000000010001000000001000100000010001010000000010010000010000010000000100001000001000010000001001100100010001000000001001101100010011001000000110011010001100111000101111111111111110,22,60
11,101000001100100000010011000000001000100000010010010000000010010000001010010000000010001000000100110000001001100100010001011000001001100100010011001000010111011010001100010100000110011110111110,33,61
12,101000001001000000010011000000001000100000010001010000000010010000010000010000000010001000000110000000001001100100010001010000001001100100010011010000010111011010001110110100001110111110111111,32,62
13,101000001000100000010011000000001000100000010001010000000010010000010000010000000010001000000100110000001001100100010001010000001001100100010011001000000110011010001110010100001110111111111111,31,61
14,101000001000100000010011000000001000100000010001010000000010010000010000010000000010001000000100110000001001100100010001010000001001100100010011001000000110011010001101011000001110111111111111,16,61
15,101000001001000000010011000000010000100000010001010000000010010000010000010000000010001000000100010000001001100100010001011000001001100100010011001000010111011010001110110100000110111110111111,25,62
16,101000001001000000010011000000001000100000010010010000000010010000010000010000000010001000000110000000001001100100010001010000001001100100010011001000010111011010001110110100001110111110111111,35,62
17,101000001000100000010011000000001000100000010001010000000010010000001000010000000010001000000110000000001001100100010001000000001001100100010011001000010110011010001101110100001111111110111111,31,61
18,101000001001000000010011000000001000100000010001010000000010010000010000010000000010001000001000110000001001100100010001010000001001100100010011001000000110011010001110010100001110111111111111,27,61
19,101000001000100000010011000000001000100000010001010000000010010000001000010000000010001000000100110000001001100100010001011000001001100100010101001000010110011011001101110001000110101100111111,21,61
20,101000010100100000010011000000001000100000010010010000000010001000010000010000000010001000000100110000001001100100010001011000001001100100010011001000000111011010000110010100001110111111111111,33,63
21,101000001001000000010011000000001000100000010001010000000010010000001000010000000010001000000100010000001001100100010001011000001001100100010011010000010111011010001110110100000110111110111111,26,62
22,101000001100100000010011000000001000100000010001010000000010010000010000010000000010001000000110000000001001100100010001010000001001100100010011001000010111011010001110110100001110111110111111,23,63
23,101000001001000000010011000000001000100000010001010000000010001000000100010000000010001000000101000000001001100100010001011000001001101100010011001000010110111010001100111000100110111110110111,32,62
24,101000010001000000010011000000001000100000010001010000000010010000010000010000000010001000000100110000001001100100010001010000001001100100010011001000000110011010001110010100001110111111111111,23,61
25,101000001000100000010001000000001000100000010101010000000010001000001000010000001000001000000100110000001001100100010001011000001001100100010011001000000110011010001101011010001110111111111101,22,62
26,110000001000100000010011000000001000100000010001010000000010010000010000010000000010001000001000100000001001100100010001001000001001001000010011001000000110011010001101110100001110111111111111,1,60
27,101000010000100000010001000000001000100000010101010000000010001000001000010000001000001000000100110000001001100100010001011000001001100100010011001000000110011010001101011010001110111111111101,1,62
28,101000001001000000010011000000001000100000010010010000000010010000001010010000000010001000000100110000001001100100010001011000001001100100010011001000010111011010001100010100000110011110111110,2,60
