,bitstring,occurrences,rxn_count
0,0111000010100000000010001000000010000100000100001000000000100010000001000100000000101000000001000100000010001000000110101001000001001100000011101000000000110111010001100110000011110111101011111,1,57
1,0101000001100000000010001000000001000100010000001000000010000010000001001000000000100010000010000100000010101000000110011000000001001100000010011001000000110111010001101111000101111111101011111,169,59
2,0101000001000100000010001000000001000100000010001000000000100010000001001000000000100110000100000100000010101000000110011000000001001110000001101101000000110011010001101111000001111111000100111,29,57
3,0101000001000100000010001000000001000100000010001000000000100010000001000100000000100100000001000100000010001001000110011000000001001110000011101101000000110011010001101111000001111111000100111,25,57
4,0101000001100000000010001000000001000100000100001000000100000010000001001000000000100010000001000100000010001000000110011000000001001100000010101011000000110111010001110111000001111111100011111,27,57
5,0101000001000100000010001000000001000100000100001000000010000010000001001000000000100010000010000100000010101000000110011000000001001100000010011001000000110111010001101111000101111111101011111,19,59
6,0101000001000100000010001000000001000100000100001000000000100010000001001000000000100100000001001100000010101001000110011000000001001101000010011100000000110011010001101111000001111111101110111,18,60
7,0110000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000100000010011000000111001001000001001111000010011001000000110111010001110110000011111111101011111,19,61
8,0101000001010000000010001000000001000100000010001000000100000010000001001000000000100010000010000100000010001000000110011000000001001100000010101011000000110111010001110111000001111111100011111,23,57
9,0101000001000100000010001000000001000100000010001000000001000010000001000100000000101000000001000100000010001001000110011000000001001100000010011011000000110011010001110111000001111111100011111,17,57
10,0101000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010101000000110101000000001001101000010101001000000110011000001101110000001111111100111111,29,56
11,0101000001010000000010001000000001000100000100001000000100000010000001001000000000100010000100010000000010001000000110011000000001001100000010101011000000110111010001110111000001111111100011111,21,57
12,0101000001000100000010001000000001000100000100001000000100000010000001001000000000100010000010000100000010001000000110011000000001001100000010101011000000110111010001110111000001111111100011111,27,57
13,0101000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010001000000110011000000001001100010010101101000000110011010001101100100001111011111111111,27,58
14,0101000010100000000010001000000001000100010000001000000010000010000001001000000000100010000010000100000010101000000110011000000001001100000010011001000000110111010001101111000101111111101011111,46,59
15,0101000001000100000010001000000001000100000010001000000000100010000001001000000000100010000100000101000010001000000110011000010001001100000010011001000000110011010001101010000001111111000111111,30,55
16,0101000001000100000010001000000001000100000100001000000100000010000001001000000000100100000010000100000010001000000110011000000001001100000010101011000000110111010001110111000001111111100011111,15,57
17,0101000001100000000010001000000001000100000100001000000010000010000001000100000000100010000001000100000010001000000110011000000001001101000010011001000000110111010001101111000101111111101011111,21,59
18,0101000001001000000010001000000001000100000100001000000010000010000001001000000000100010001000000100000010001000000110011000000001001100000010011001000000110111010001101111000101111111101011111,25,58
19,0101000001100000000010001000000001000100010000001000000010000010000001000100000000100010000001000100000010101000000110011000000001001100000010011001000000110111010001101111000101111111101011111,21,59
20,0101000001000100000010001000000001100100000100001000000000100010000001000100000000100010000001000100000010001000000100101000000001010100100010011000000000110011000001110110000001111111100111111,25,54
21,0101000001000100000010001000000001000100000010001000000100000010000001001000000000100010000010000100000010001000000110011000000001001100000010101011000000110111010001110111000001111111100011111,27,57
22,0101000001100000000010001000000001000100000010001000000010000010000001000100000000100010000001000100000010101000000110011000000001001100000010011001000000110111010001101111000101111111101011111,27,59
23,0101000001001000000010001000000001000100000100001000000010000010000001001000000000100010000010000100000010101000000110011000000001001100000010011001000000110111010001101111000101111111101011111,26,59
24,0101000001100000000010001000000001000100010000001000000010000010000100001000000000100010000010000100000010101000000110011000000001001100000010011001000000110111010001101111000101111111101011111,31,59
25,0101000001000100000010001000000001000100000100001000000100000010000001001000000000100010000001000100000010001000000110011000000001001100000010101011000000110111010001110111000001111111100011111,38,57
26,1001000001000100000010001000000001000100000100001000000000100010000001000100000000100010000001000100000010001000000110011000000001001100000010011001000000110011010001101110100001111111111011111,20,57
27,0101000001100000000010001000000001000100000100001000000010000010000001001000000000100010000010000100000010101000000110011000000001001100000010011001000000110111010001101111000101111111101011111,31,59
28,0101000001010000000010001000000001000100000100001000000100000010000001001000000000100010000100000100000010001000000110011000000001001100000010101011000000110111010001110111000001111111100011111,14,57
29,0101000001000100000010001000000001000100000100001000000100000100000001001000000000100010000010000100000010001000000110011000000001001100000010101011000000110111010001110111000001111111100011111,17,57
30,0101000001100000000010001000000001000100010000001000000010000010000001000100000000100010000001000100000010001000000110011000000001001100000010011001000000110111010001101111000101111111101011111,29,58
31,0101000001010000000010001000000001000100000100001000000100000010000001001000000000100100000001001100000010001000000110101010000001001100000010011001000000110111000001101110000001111111101111111,29,58
32,0101000001000100000010001000000001000100000100001000000010000010001000001000000000100010000001000100000010101000000110011000000001001100000010011001000000110111010001101111000101111111101011111,22,59
33,0101000001100000000010001000000001000100000100001000000010000010000001000100000000100010000010000100000010101000000110011000000001001100000010011001000000110111010001101111000101111111101011111,27,59
34,0101000001100000000010001000000001000100000100001000000010000010000001001000000000100010000010000100000010101001000110011000000001001100000010011001000000110111010001101111000101111111101011111,27,60
