,bitstring,occurrences,rxn_count
0,1111000001000100000010001000000001000100000010001000000000100010000001000100000000100100000001001100000010001000000110011000000001000100000010001001000000110111010001110110000011111111111011111,1,59
1,1001000001000100000010001000000001000100000100001000000001000010000001001000000000100010000010000100000010101001000110101001000001000100100010011000000000110111000001110110000001111111100111111,27,57
2,1001000001000100000010001000000001000100000010001000000001000010000001000100000000100100000100000100000010101001000110101001000001000100100010101000000000110111000001110110000001111111100111111,354,57
3,1001000001000100000010001000000001000100000100001000000000100010000001001000000000100010000010000100000010101001000111001001000001000100100010011001000000110111000001110110000011111111110011111,18,59
4,1001000001010000000010001000000001000100000100011000000001000010000001001000000000100100000001001100000010001000000110011000000001000100100010011001000000111011010001101110100001111111110111111,25,60
5,1001000001000100000010100000000001000100000100001000000000100010000001000100000000100010000010000100000010101001000110011001000001000101000010011001000000110111100001101110000001111111100011111,22,58
6,1001000001000100000010001000000001000100000010001000000000100010000001001000000000100100000100000100000010101001000110101001000001000101000010011000000000110111000001110110000001111111100111111,22,57
7,1001000001000100000010001000000001000100000100001000000001000010000001000100000000100100000100000100000010101001000110101001000001000100100010101000000000110111000001110110000001111111100111111,81,57
8,1001000001100000000010001000000001000100000010001000000001000010000001000100000000100100000100000100000010101001000110101001000001000100100010101000000000110111000001110110000001111111100111111,32,57
9,1001000001010000000010001000000001000100000100001000000000100010000001001000000000100010000001000100000010101001000110101000000001000100100010101000000000110111010001110111100001111011100111111,22,58
10,1001000001000100000010001000000001000100000100001000000000100010000001000100000000100100000001010000000010101001000110011001000001000100100010101001000000111111100001101110000001101111100011111,23,58
11,1001000001000100000010001000000001000100000010001000000001000010000001000100000000100100000001000100000010101001000110101001000001000100100010101000000000110111000001110110000001111111100111111,10,57
12,1001000001000100000010001000000001000100000010001000000001000010000001001000000000100010000001000100000010101001000110011001000001000101000010011001000000110111100001101110000001111111100011111,25,58
13,1001000001000100000010001000000001000100000010001000000001000010000001000100000000100100000001000100000010101001000110101001000001000101000010101000000000110111000001110110000001111111100111111,27,57
14,1001000010000100000010001000000001000100000010001000000001000010000001000100000000100100000100000100000010101001000110101001000001000100100010101000000000110111000001110110000001111111100111111,27,57
15,1100000001001000000010001000000001000100000010001000000001000010000001001000000000100010000001000100000010001001000110011000000001001100100010011001000000110011010001101110100001111111111111111,20,60
16,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100010000100001100000010101001000110101001000001000110000010011001000000110111001001101110000001111111110111110,26,60
17,1001000001010000000010001000000001000100000100001000000001000010000001001000000000100010000001001100000010011001000110101010000001000110000010101001000000110111010001110110100011111111110011111,24,62
18,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100010000010000100000011001001000110101001000001000100100010101000000000110111000001110110000001111111100111111,31,57
19,1001000001010000000010001000000001000100000100001000000001000110000001000100000000100010000010001100000010001000000110011000000000100100100010011001000000110111010001000110001001110111111011111,29,57
20,1001000001000100000010001000000001000100000010001000000001000010000001000100000000100100000001001100000010101001000110101001000001000100100010101001000000110111000001110110000001111111100111111,25,59
21,1001000001000100000010001000000001000100000100001000000000100010000010001000000000100010000100000100000010101001000110101000000001000100100010011000000000110111000001110110000001111111100111111,31,56
22,1001000001000100000010001000000001000100000100001000000001000010000001000100000000100010000001001100000010001000000111001001000001000100100010011010000000110111000001101110100011111011110111011,22,58
23,1001000001000100000010001000000001000100000100001000000000100010000001000100000000100010000010000100000011101001000110101001000001000100100010101000000000100111000001110110000001111111100111111,26,57
24,1001000001000100000010001000000001000100000100001000000001000010000001000100000000100010000001000100000010101001000110011010000001000101000010011001000000110111100001101110000001111111100011111,29,58
25,1001000001000100000010001000000010000100000100001000000001000010000001000100000000100100000100000100000010101001000110101001000001000100100010101000000000110111000001110110000001111111100111111,19,57
26,1010000001000100000010001000000001000100000010001000000000100010000001001000000000100010000100001100000010101001000110011000000001001110000010011001000000110011010001101010100011111111101111111,1,61
