,bitstring,occurrences,rxn_count
0,11000001000100000010001001000001000000010000001000000000100010000001000100000000100010000100000100000010011001000000110011000001001100000010011100000000110111010101101110100001111011111111111,95,61
1,11000001000100000010001000000010000100000010001000000000100010000001000100000000100010000010000100000010011001000110011001000001001100100010011001000000110111010001110110100001111111111111111,38,63
2,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000010000100000010011001000110011001000001001100100010011001000000110111010001110110100001111111111111111,427,63
3,11000001001100000010001000000001000100000010001000000000100010000001000100000000100010000010000100000000011001000110010011000001001100100010011001000000111011010001101110100001111111111111111,29,63
4,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000010000100000010011001000110011001000001001100000010011001000000110111010001110110100001111111111111111,34,62
5,11000001000100000010001000000001001000001010001000000000100010000001000100000000100010000100000100000011001001000100100011000001001100000010011001000000111011010001100110100001111111111111111,33,61
6,11000001000100000010001000000001000100000010010000000000100010000001000100000000100011000010000100000010011001000110010101000001001100000010011000000000111011010001101110101001111111101111111,39,62
7,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010010001000100000010011001000100110011000001001100000010011000000010111011010001100110100000111111111111111,26,61
8,11000001000100000010001000000001000100000010010000000010000010000001000100000000100010000001000100000010011001000110010101000001001100000010011100000000110111010101101110100001111011111111111,32,62
9,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000100000010011001000110010101000001001100000010011100000000110111010101101110100001111011111111111,42,62
10,11000001000100000010001000000001000100000010001000000000100010000001001100000000100010000001000100000010011001000100111001000001001100100010011001000000111011010001100110100001111111111111111,38,63
11,11000001001100000010001000000001000100000010010000000001000010000001000100000000100010000001000100000000011001000101010101000001001100100010011001000010110111010001100110100001111111110111111,40,62
12,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000100001100000010011001000110010011000001001100100010011000000000110111100001101110100001111111111111111,28,63
13,11000001000100000010001000000001000100001000001000000000100010000001000100000000100010000010000100000010011001000110011001000001001100100010011001000000110111010001110110100001111111111111111,35,63
14,11000001000100000010001000000001100100010000001000000000100010000001000100000000100010000001000100000010011001000000111001000001001100100011011010000000111011010001110110000001111111111111111,32,63
15,11000001010100000010001000000001000100000010010000000001000010000001000100000000100010000010000100000000011001000100110001000001001100100000011001000000110111100001100111000001111111111111111,31,60
