,bitstring,occurrences,rxn_count
0,11000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001010100000011001001000101010011000001010100000010011010000000111011010001100110100001111101111111111,67,61
1,11000001000100000010001000000001001000000010010000000000100010000001000100000000100010000001000101000010011010000100110011000001001100000010011001000000111011010001101111000001011111111111111,30,62
2,11000001000100000010001000000001000100000010010000000000100010000001000100000000100100000001000101000010011010000100110011000001001100000010011001000000111011010001101111000001011111111111111,36,62
3,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000101000010011010000100110011000001001100000010011001000000111011010001101111000001011111111111111,468,62
4,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001001100000011001010000100110011000001001100100010011001000000111011010001101110100001111111111111111,41,64
5,11000001000100000010001000000001000100000010001000000000100010000001000100000001000010000001001000000010011100000100110011000001001100100000011001000000111011010001101111100001111111011111101,38,61
6,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000100000011001010000100110011000001010100100010011001000000111011010001101110100001111111111111111,39,63
7,11000001000100000010001000000001000100000010010000000001000010000001000100000000100010000001000100000010011100000110010011000001001100100010011001000000111011010001110111100001111111011111111,40,63
8,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001001101000010011010000100110011000001001100000010011001000000111011010001101111000001011111111111111,23,63
9,11000001000100000010010000000001000100000010010000000000100010000001000100000000100010000001000101000010011010000100110011000001001100000010011001000000111011010001101111000001011111111111111,39,62
10,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000100000011001001000100110011000001001100000010011010000000111011010101100110100001111111111111110,37,61
11,11000001000100000010001000000001100000000100001000000000100010000010000100000000100010000001000100000011001010000100110011000001001100100010011001000000110111100001110110100001111111111111111,35,63
12,11000001000100000010001000000001000100000010010000000010000010000001000100000000100010000001001100000011001001000100110011000001001100000010011001000000111011010001101110100001111111111111111,37,63
13,11000001001000000010001000000001000100000010010000000000100010000001000100000000100010000001000101000010011010000100110011000001001100000010011001000000111011010001101111000001011111111111111,31,62
14,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000100000010011001000110010011000001001100100010011100000000111011010101110110100001111111110111111,35,63
15,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000100000011001001000100110011000001010100000010011010000000110111010011100110100001111111111111110,3,61
