,bitstring,occurrences,rxn_count
0,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010011001000100110011000001001100000010011001000000111011010001101110100001111111111111111,651,62
1,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010011001000100110011000001001100100010011001000000111011010001101110100101111111110011111,34,62
2,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010011001000100110011000001001100000010011001000000111011010001101111101001111011101111111,32,62
3,11000001000100000010001000000001000100000011000000000001000010000001000100000000100010000001001000000010011001000100110001000001001100100010011001000000110111010001110110100001111111111111111,30,62
4,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000010000100000011001001000100110011000001001100000010011001000000111011010001101110100001111111111111111,25,62
5,11000001000100000010001000000010000100000010001000000000100010000001000100000000100010000001000100000010011001000100110011000001001100000010011001000000111011010001101110100001111111111111111,27,62
6,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000010000100000010011001000100110011000001001100000010011001000000111011010001101110100001111111111111111,35,62
7,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001010100000010011001000100110011000001001100000010011010000000111011010001101111100001111101011111111,38,62
8,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001001100000010011001000100110011000001001100000010011001000000111011010001101110100001111111111111111,26,63
9,11000001000100000010001000000001000100000010001000000000100010000001000100000000110010000001001100000010011001000100110011000001010100100010011001000000110111010101100110100001111011111111111,41,64
10,11000001000100000010001000000001000100010000001000000000100010000001000100000000100010000001000100000010011001000100110011000001001100000010011001000000111011010001101110100001111111111111111,29,62
11,11000001000100000010001000000001000100000010001000000000100010000001000100000001000010000001000100000010011001000100110011000001001100000010011001000000111011010001101110100001111111111111111,31,62
