,bitstring,occurrences,rxn_count
0,1111000001010000000010001000000001000100000010001000000000100000000001001000000000100010000001001100000010001000000110011010000001001100000010101001000000110011010001101111110001111011110111111,1,61
1,1010000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001001100000010001001000110011010000001001100000010101001000000110011010001101111110001111011110111111,36,61
2,1010000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000100000010001000000110011000000001001100000010101001000000110011010001101111110001111011110111111,36,58
3,1010000001000100000010001000000001000100000100001000000000100010000001000100000000100010000001001100000010001001000110011000000001001100000010101001000000110011010001101111110001111011110111111,66,60
4,1010000001000100000010001000000001000100000100001000000000100010000010000100000000100010000001000100000010001001000110011000000001001100000010101001000000110011010001101111110001111011110111111,34,59
5,1010000001000100000010001000000001000100000010010000000001000010000001000100000000100010000010000100000010101000000110011000000001001100100010011001000000110011010001101110000101111111011111101,23,58
6,1010000001000100000010001000000001000100000100001000000001000010000001001000000000100010000001000100000010001001000111001001000001001100000010011000000010110011000001101110000001111111110111011,27,56
7,1010000001000100000010001000000001000100000100001000000000100010000001000100000000100010000001000100000010001001000110011000000001001100000010101001000000110011010001101111110001111011110111111,282,59
8,1010000001000100000010001000000001000100000100001000000000100010000001000100000000100010000001000100000010001001000110011000000001001100000010101001000000110011010001101111010001111111010111111,28,58
9,1010000010000100000010001000000001000100000100001000000000100010000001000100000000100010000001000100000010001001000110011000000001001100000010101001000000110011010001101111110001111011110111111,34,59
10,1010000001000100000010011000000001100000000100001000000000100010000001000100000000100010000001000100000010001001000110011000000001001100000010101001000000110011010001101111110001111011110111111,35,60
11,1010000001000100000010001000000001000100000100001000000000100010000001000100000000100010000001001100000010001000000110011000000001001100000010101001000000110011010001101111110001111011110111111,28,59
12,1010000001000100000010001000000001010000000010001000000001000010000001000100000000100010000001001100000010001001000110011000000001001100000010101001000000110011010001101111110001111011110111111,28,60
13,1010000001000100000010011000000001000100000100010000000001000010000001000100000000100010000001000100000010001001000110011000000001001100000010101001000000110011010001101111110001111011110111111,44,60
14,1010000001000100000010001000000001000100000100001000000000100010000001000100000000100010000001000100000010001001000110011000000001001100000010011001000000110011010001101111110001111011110111111,26,59
15,1010000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010001001000110011000000001001100000010101001000000110011010001101111110001111011110111111,31,59
16,1010000001000100000010001000000001000100000100001000000000100010000001000100000000100010000001000100000010001000000110011000000001001100000010101001000000110011010001101111110001111011110111111,34,58
17,1010000001000100000010001000000001000100000100010000000000100010000001000100000000100010000001000100000010001001000110011000000001001100000010101001000000110011010001101111110001111011110111111,27,59
18,1010000001000100000010001000000001000100000100011000000000100010000001000100000000100010000001000100000010001001000110011000000001001100100010101001000000110011010001101111110001111011110111111,31,61
19,1010000001000100000010011000000001000100000100001000000000100010000010000100000000100010000001000100000010001001000110011000000001001101000010101001000000110011010001101111110001111011110111111,38,61
20,1010000001010000000010011000000001000100000100001000000000100010000001000100000000100010000001000100000010001001000110011000000001001100000010101001000000110011010001101111110001111011110111111,25,60
21,1010000001000100000010011000000001000100000100010000000000100010000001000100000000100010000001000100000010001001000110011000000001001110000010101001000000110011010001101111110001111011110111111,30,61
22,1010000001000100000010011000000001000100000100001000000000100010000010000100000000100010000001000100000010001001000110011000000001001100000010101001000000110011010001101111110001111011110111111,26,60
23,1010000001000100000010001000000001000100000010001000000001000010000001000100000000100010000010000100000010001000000110101001000001001100000010011001000000110011000001110110000001111111111111111,29,57
