,bitstring,occurrences,rxn_count
0,111000010000100000010010000000001000100000010001010000000010010000000100010000001000001000000100100000001001101000000011001000001001100100011001001000010110011010001101110100000111111111111111,1,62
1,011000010000100000010011000000001000100000010010010000000010001000000100010000000100001000000100010000001001100100010001001000001001100100010011001000010110011010001101110100000111111111111111,160,62
2,011000010000100000010001000000001000100000010001010000000010001000001000010000000010001000000100010000001001100100010001001000001001100100010011010000000111111010001101110100000111111111111111,30,62
3,011000010000100000010011000000001000100000010010010000000010001000000100010000000100001000000100010000001001100100010101001000001001100100010011001000010110011010001101110100000111111111111111,31,63
4,011000010000100000010011000000001000100000010100010000000010010000000000100000000010001000000100010000001001100100010001001000001001100100010011001000010110011010001101110100100111111111110111,38,61
5,011000001001000000010011000000001000100000010100010000000010001000000100010000000010001000000100010000001010100100010001001000001001100100011011001000000111011010001101010000101111111111111101,36,62
6,011000010000100000010011000000001000100000010010010000000010001000000100010000000010010000000100010000001001100100010001001000001001100100010011001000010110011010001101110100000111111111111111,38,62
7,011000010000100000010100000000001000100000010010010000000010001000000100010000000100001000000100010000001001100100010001001000001001100100010011001000010110011010001101110100000111111111111111,35,61
8,011000010001000000010011000000001000100000010010010000000010001000001000010000000010001000000100010100001001100100010001001000001001100100010011001000000110011011001101110100001111101110111111,32,62
9,011000001000100000010011000000001000100000010011010000000010001000001000010000000011001000001000010000001001100100010001000000001001100100010011010000010110011010001101111000000111011111111111,33,62
10,011000001000100000100011000000001000100000010010010000000010001000001000010000000010001000000100010000001001100100010001001000001001100100010011001000010110011010001101110100000111111111111111,70,62
11,011000010001000000010001000000001000100000010011010000000010001000000100010000000010100000000100010000001001100100010101000000001001100100010011001000010110011010001101110101000111111111101111,36,62
12,011000010001000000010011000000001000100000010010010000000010001000000100010000000100001000000100010000001001100100010001001000001001100100010011001000010110011010000101110100000111111111111111,31,61
13,011000010000100000100011000000001000100000010010010000000010010000000100010000000100001000000100010000001001100100010001001000001001100100010011010000100110011010001101111000000111111111111111,37,62
14,011000001001000000010011000000001000100000010001010000000100010000001000010000000010001000000100010000001001100100010001011000001001100100010101100000000110001010101101110000001111011111111111,33,61
15,011000001001000000010001000000001000100000010100010000000010001000000100010000000010010000001100100000001001100100010001010000001001100100010011001000000110011010101101100100001111011111111111,37,61
16,110000001000100000100001000000001000100000010001010000000010001000001000010000000010001000000100010000001001100100010011000000001001100100010011001000010110011010001101111000100111111100111111,44,60
17,011000010000100000010011000000001000100000010010010000000010001000001000010000000010001000000100010000001001100100010001001000001001100100010011001000010110011010001101110100000111111111111111,37,62
18,011000010000100000010011000000001000100000010010010000000010001000000100010000000101000000000100010000001001100100010001001000001001100100010011001000010110011010001101110100000111111111111111,38,62
19,011000010000100000010011000000001000100000010010010000000010001000000100010010000010001000000100010000001001100100010001001000001001100100010011001000000110011010001101010000001111111111111111,33,61
20,011000001000100000100011000000001000100000010001010000000010001000001000010000000010001000000100010000001001100100010001001000001001100110010011010000000111111010001101100100000111111111111111,3,63
21,011000001000100000100011000000001000100000010010010000000010010000001000010000001000001000000100010000001001100100010001001000001001100110010011010000000111111010001101100100000111111111111111,27,63
22,011000010000100000100011000000001000100000010010010000000010001000000100010000000100001000000100010000001001100100010001001000001001100100010011001000010110011010001101110100000111111111111111,31,62
23,011000010000100000010001000000001000100000010010010000000010001000000100010000000100001000000100010000001001100100010001001000001001100100010011001000010110011010000101110100000111111111111111,1,60
24,011000001000100000010011000000001000100000010010010000000010001000000100010000000010010000000100100000001001100100010001001000001001100100010101001000010110011010001101110100000111111111111111,37,62
25,011000010000100000100010000000001000100000010010010000000010001000001000010000000010001000000100010000001001100100010001001000001001100100010011001000010110011010001101110100000111111111111111,32,61
26,011000010000100000010011000000001000100000010010010000000010001000001000010000000100001000000100010000001001100100010001001000001001100100011011001000000110011010001101010110011111111100111111,32,62
27,011000001000100000010100000000001000100000010010010000000010001000000100010010000010001000000100010000001001100100010001001000001001100100010011001000000110011010001101010000001111111111111111,1,60
28,011000010000100000010011000000001000100000010100010000000010010000000100010000000100001000000100010000001001100100010001001000001001100100010011010000100110011010001101111000000111111111111111,1,62
29,011000010000100000010010000000001000100000010010010000000010001000001000010000000010001000000100010000001001100100010001001000001001100100010011001000010110011010001101110100000111111111111111,2,61
30,011000010001000000010011000000001000100000010010010000000010001000001000010000000100001000000100010000001001100100010001001000001001100100011011001000000110011010001101010100011111111101111111,1,62
31,011000001000100000010011000000001000100000010010010000000010001000000100010000000010001000000100100000001001100100010001001000001001100100010101001000010110011010001101110100000111111111111111,1,62
