,bitstring,occurrences,rxn_count
0,111000010000100000010001000000001000100000010001010000001000001000001000010000000100001000000100110000001001100000010001010000001001100100010011010000000110011010001110110100001111011111111111,1,61
1,110000001001000000010001000000001000100000010100010000000010001000001000010000000010001000000100110000001001101100010001001000001001100000010011001000000010011010001101111101101111011100111011,31,60
2,110000010000100000100001000000001000100000010100010000000010010000001000010000000010001000000100110000001010101000010001001000001001100000010011001000000110011010001101111101101111011100111011,33,60
3,110000001000100000100001000000001000100000010100010000000010010000001000010000000010001000000100110000001001101000010001001000001001100000010011001000000110011010001101111101101111011100111011,266,60
4,110000001000100000100001000000001000100000010100010000000010010000001000010000010000001000000100110000001001101000010001001000001001100000010011001000000110011010001101111101101111011100111011,38,60
5,110000001000100000010001000000001000100000010001010000000010010000001000010000000010001000000100110000001001100100010001010000001001100100010011011000000111011010001101110000101111111111111010,30,62
6,110000001000100000100001000000001000100000010100010000000010010000001000010000000010001000000100100000001001101000010001000000001001100100010011011000001111111100001101111000100111111000111111,38,61
7,110000001000100000000010000000001000100000010001010000000010001000000100010000000010100000000100110000001001100100010001011000001001100000010001010000000111011010001101110100111111011101110111,25,60
8,110000001000100000100001000000001000100000010001010000000010010000001000010000000010001000000100110000001001101000010001001000001001100000010011001000000110011010001101111101101111011100111011,53,60
9,110000010001100000100001000000001000100000010100010000000010010000001000010000000010001000000100110000000001101000010001001000001001100000010011001000000110011010001101111101101111011100111011,30,60
10,110000001000100000010001000000001000100000010001010000000010010000001000010000000010001000000100110000001001101000010001001000001001100000010011001000000110011010001101111101101111011100111011,32,60
11,110000001000100000100001000000001000100000010100010000000010010000001000010000000010001000000100100000001001101000010001001000001001100000010011001000000110011010001101111101101111011100111011,26,59
12,110000001000100000010001000000001000100000010001010000000010010000001000010000000010001000001000110000001001100100010101010000001001100100010011010000000111011010001101110100011111011101111111,36,63
13,110000001000100000100001000000001000100000010001010000000010010000001000010000000010001000000100110000001001101000010001001000001001100100010011100000000110011010000101111001101111111100101011,24,59
14,110000001000100000100001000000001000100000010001010000000010010000000100010000000011000000000100110000001001100100010001011000001001100100010011010000000110111010001101110100100111011111111101,38,62
15,110000010000100000010001000000001000100000010001010000000010010000001000010000000010001000000100110000001001101000010001001000001001100000010011001000000110011010001101111101101111011100111011,31,60
16,110000001000100000010001000000001000100000010001010000000010010000001000010000000010001000000100110000001001100100010001000000001001100100010011010000000111011110001101110100010111011101111111,36,61
17,110000010000100000100001000000001000100000010100010000000010010000001000010000000010001000000100110000001001101000010001001000001001100000010011001000000110011010001101111101101111011100111011,36,60
18,110000001000100000100001000000001000100000010010010000000010010000001000010000000010001000001000110000001001100100010001000000001001100100010011010000000111111010001101110100001101011111111111,30,61
19,110000001000100000100001000000001000100000010100010000000010010000001000010000000010001000000100110000001001101000010001000000001001100100010011001000000110011010001101111100111111011100111111,30,61
20,110000001000100000100001000000001000100000010100010000000010010000001000010000000010001000001000100000001001101000010001001000001001100000010011001000000110011010001101111101101111011100111011,30,59
21,110000001000100000100001000000001000100000010100010000000010010000001000010000000010001000000100110000001001101000010001000000001001100000010011100000000110011000001101110100101111011110111011,31,57
22,110000001000100000100001000000001000100000010100010000000010010000001000010000000010001000000110000000001001101000010001001000001001100100010011001000000110011010001101111001101111111100111111,22,61
23,110000010001000000011001000000001000100000010010010000000010010000000100010000000010001000000100110000001001000100010001010000001001100100010011001000000111011010001101110100001111111111111111,29,63
24,110000001000100000100001000000001000100000010001010000000010001000001000010000000010100000000100110000001001100100010101010000001001100100010101010000010110111010001101110100000111011111111111,23,63
