,bitstring,occurrences,rxn_count
0,111100000000000001000000001000110000000000100000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001000100000000001000001000000001000010000000000000101000000000001000010000000100000000100000000100001000000000010010100010000100001001000000001000110001000010001100100000000001000110001000011001000100000001000110001000011000110000000000000110011100100001100111000000000011001110010000111001000100000000111011110101001110101101010000111111111100111111111,1,125
1,100100000000000001000000010000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100010000000001000010000000001000001000000001000010000000000000100100000000001000010000000000100000100000000100010000000000010010100010000100001001000000001001010000000010001100100000000001001010001000010001000100000001001010001000010001100100000000000110011100100001101011001000000011000110000000110011110000000000111011110100001110111101000000111111111111111111111,265,121
2,100100000000000001000000010000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100010000000001000010000000001000001000000001000010000000000000100001000000001000010000000000100001000000000100010000000000010010100010000100001001000000001001010000000010001100100000000001001010001000010001000100000001001010001000010001100100000000000110011100100001101011001000000011000110000000110011110000000000111011110100001110111101000000111111111111111111111,34,121
3,100100000000000001000000001000010000000000100000100000000100001000000000000010000100000000100001000000000010000010000000010000100000000000000100001000000001000110000000000010001000000001001000000000000000101000000000001000010000000000100001000000000100010000000000010010100010000100001001000000001001010000000010001100100000000001001000001000010001000100000001001010001000010001100100000000000110011100100001101011001000000011000110000000110011110000000000111011110100001110111101000000111111111111111111111,18,121
4,100100000000000001000000010000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100010000000001000010000000001000001000000001000010000000000000100001000000001000010000000000100000100000000100001000000000010010100010000100001001000000001001010000000010001100100000000001001010001000010001000100000001001010001000010001100100000000000110011100100001101011001000000011000110000000110011110000000000111011110100001110111101000000111111111111111111111,25,121
5,100100000001000001000000010000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100010000000001000010000000001000001000000001000010000000000000100100000000001000010000000000100000100000000100010000000000010010100010000100001001000000001001010000000010001100100000000001001010001000010001000100000001001010001000010001100100000000000110011100100001101011001000000011000110000000110011110000000000111011110100001110111101000000111111111111111111111,15,122
6,100100000000000001000000010000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100010000000001000010000000001000001000000001000010000000000000100100000000001000010000000000100001000000000100010000000000010010100010000100001001000000001001010000000010001100100000000001001010001000010001000100000001001010001000010001100100000000000110011100100001101011001000000011000110000000110011110000000000111011110100001110111101000000111111111111111111111,20,121
7,100100000000000001000000001000010000000100000000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100010000000001000010000000001000001000000001000010000000000000100100000000001000010000000000100000100000000100010000000000010010100010000100001001000000001001010000000010001100100000000001001010001000010001000100000001001010001000010001100100000000000110011100100001101011001000000011000110000000110011110000000000111011110100001110111101000000111111111111111111111,18,121
8,100100000000000001000000001000010000000001000000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100010000000001000010000000001000001000000001001000000000000000110000000000001000010000000000100001000000001000010000000000010010100010000100001001000000001001010000000010001100100000000001001010001000010001000100000001000010001000010001100100000000000110011100100001101011001000000011000110000000110011110000000000111011110100001110111101000000111111111111111111111,22,120
9,100100000000000001000000010000010000000000010000100000000100001000000000000010000100000001000001000000000001000010000000010000100000000000000100001000000001000010000000000100001000000001001000000000000000101000000000001000010000000000100000100000001000010000000000010010100010000100001001000000001001010000000010001100100000000001001010001000010011000100000001000010001000010001100010000000000110011100100001101011001000000011000110000000110011110000000000111011110100001110111101000001111111111101111111111,16,121
