,bitstring,occurrences,rxn_count
0,111000010000100000100011000000001000100000010001010000000010000000000100010000000010001000001000010000001001100100010001011000001001100100000011001000000111011010001101111000001111111111111111,1,63
1,011000001100100000010011000000001000100000010010010000000010010000010000010000000010010000000100110000001100000100010001001000001001100100010011001000000101011010001101111000001111111111111110,27,62
2,011000010001000000010100000000001000100000010001010000000010010000001000010000000010010000001000010000001001100100010001011000001001100100010011001000000111011010001101111000001111111111111111,28,63
3,011000010010000000010011000000001000100000010001010000000010010000000100010000000010100000000100010000001001100100010001000000001001100110010011001000000111011010001101101000001111111111111111,39,62
4,011000010000100000010011000000001000100000010001010000000010010000001010000000000010001000000100010000001110100100010001011000001001101100010011001000000100011010001100110100101011111111110111,45,62
5,011000001001000000100100000000001000100000010010010000000010001000001000010000000010010000001000010000001001100100010001011000001001100100010011001000000111011010001101111000001111111111111111,36,63
6,011000001100100000010001000000001000100000010001010000000010010000010000010000000010001000000110010000001001100100010001010000001001100100010011001000000110111010001101110001001111111101111101,35,62
7,011000010000100000010001000000001000100000010001010000000010010000001000010000000010010000001000010000001001100100010001011000001001100100010011001000000111011010001101111000001111111111111111,33,63
8,011000001001000000010100000000001000100000010001010000000010010000000100010000000010010000001000010000001001100100010001011000001001100100010011001000000111011010001101111000001111111111111111,79,63
9,011000010001000000010100000000001000100000010010010000000010010000001000010000000010010000001000010000001001100100010001011000001001100100010011001000000111011010001101111000001111111111111111,34,63
10,011000001100100000010100000000001000100000010001010000000010010000001000010000000010100000000100010000001001100100010001010000001001100100010011001000000111011010001101111000001111111111111111,24,63
11,101000010001000000010001000000001000100000010001010000000010001000001000010000000100100000000100110000001001100100010001001000001100100100010011001000000110011010001101110100011111111101111111,46,62
12,011000001000100000010100000000001000100000010001010000000010010000001000010000000010100000001000010000001001100100010001010000001001100100010011001000000111011010001101111000001111111111111111,35,62
13,011000001001000000010100000000001000100000010001010000000010010000000100010000000100010000001000010000001001100100010001011000001001100100010011001000000111011010001101111000001111111111111111,38,63
14,011000001001000000010001000000001000100000010001010000000010010000000100010000000010001000000100010000001001100100010101010000001001100100010011001000000111011010001101111000001111111111111111,40,63
15,011000010001000000010100000000001000100000010001010000000010010000000100010000000010010000001000010000001001100100010001011000001001100100010011001000000111011010001101111000001111111111111111,65,63
16,011000010000100000010011000000001000100000010101010000000010010000000100010000001000100000000100010000001001100100010001010000001001100100010011001000000111011010001101110100011101111101111111,37,63
17,011000010001000000010011000000001000100000010001010000000010001000001000010000000010010000001000010000001001100100010001011000001001100100010011001000000111011010001101111000001111111111111111,38,64
18,011000001000100000010001000000001000100000010001010000000010010000001000100000000010010000001000010000001001100100010001011000001001100100010011001000000011011010001101111000001111111111111111,43,62
19,011000010010000000010100000000001000100000010001010000000010010000001000010000000010001000001000010000001001100100010001011000001001100100010011001000000111011010001101111000001111111111111111,33,63
20,011000001000100000010100000000001000100000010001010000000010001000001000010000001000010000000100010000001001100100010001010000001001100100010011001000000111011010001101111000001111111111111111,41,62
21,011000001001000000010100000000001000100000010001010000000010010000001000010000000010010000001000110000001001100100010101001000001001100100010011001000000111011010001101111000001111111111111111,33,64
22,011000001100100000010001000000001000100000010001010000000010010000001000010000000010010000000100010000001001100100010001010000001001100100010011001000000111011010001101111001001111111111101111,44,63
23,011000010000100000010100000000001000100000010001010000000010010000001000010000000010100000000100010000001001100100010001010000001001100100010011001000000111011010001101111000001111111111111111,34,62
24,011000010001000000010100000000001000100000010001010000000010010000000100010000001000010000001000010000001001100100010001011000001001100100010011001000000111011010001101111000001111111111111111,34,63
25,011000001001000000010100000000001000100000010010010000000010010000000100010000000010001000001000010000001001100100010001011000001001100100000011001000000111011010001101111000001111111111111111,33,62
26,011000010001000000010100000000001000100000010001010000000010010000000100010000000010010000000100110000001001100100010001011000001001100100010011001000000111011010000101111000001111111111111111,24,63
