,bitstring,occurrences,rxn_count
0,11100000010001000000000010100000000000010000000100000000100010000000000010001000000000000110000000000000010000010000001000001100000000000100000001000001000010000000000000100100000001000001000000000000010000010000010000000000000000010001000100000100001000000000000010010100000000100101001000000001001011000000010001100010000000001010010000000011001101000000001100010100000010001110000000000000110011100100001111001101100000001110011100000011001110010000000011110111010000111000110100000011111111110011111111,1,125
1,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000010000010000000010001100000000000000100001000000010000100000000000100010000000001000100000000000000100010000000010000100000000000010000100000000100001000000000010001110010000100011001000000001000110000000010001100010000000001000010000000010001001000000001000110001000010001100010000000000110001100100001110101100100000001100011000000011001110100000000011101111000000111011110100000011111111111111111111,277,121
2,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000001010000010000000010001100000000000000100001000000001000010000000000100001000000001000010000000000000100010000000010000100000000000010000100000000100011000000000010101100000000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000110001100100001110101101000000001100011000000011001110100000000011101111010000111101110100000011111111111111111111,20,123
3,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010001000000000000001000001000000010000100000000000100001000000001000100000000000000100010000000010000100000000000010000100000000100010000000000010001100010000100011001000000001000110000000010001100010000000001000010000000010001001000000001000110001000010001100010000000000110011100100001110101101000000001101011000000011001110100000000011101111000000111011110100000011111111111111111111,38,121
4,01100000001000001000000001000010000000000010000100000000100001000000000000010001000000000100001000000000001000010000000010100000000000000001000001000000001000010000000000100100000000001000010000000000000100010000000010000100000000000010000100000000100010000000000010001110010000100011001000000001000110000000010001100010000000001000010000000010001001000000001000110001000010001100010000000000110001100100001110101100100000001100011000000011001110100000000011101111000000111011110100000011111111111111111111,21,120
5,01100000000100001000000001000010000000000010000100000000100001000000000000010001000000000100001000000000001000010000000010001100000000000000100001000000001000100000000000010010000000001000010000000000001000010000000010000100000000000010000100000001000011000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001001000000001000110001000010001100010000000000110011100100001110101100100000001101011000010011100110000000000011101111010000111010110100000011111111111111111111,12,122
6,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000010000010000000010001100000000000000100001000000010000010000000000100001000000001000010000000000000100010000000010000100000000000010000100000000100001000000000010001110010000100011001000000001000110000000010001100010000000001000010000000010001001000000001000110001000010001100010000000000110001100100001110101100100000001100011000000011001110100000000011101111000000111011110100000011111111111111111111,31,121
7,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001000010000000000010010000000001000010000000000000100010000000001000100000000000010000100000001000011000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001100000000001001010001000010001100010000000000111001100100001110101100000000001100011000000011001110100000000011101111000000111011110100000011111111111111111111,16,119
8,01100000001000001000000010001000000000000010000100000000100001000000000000010001000000000100001000000000001000010000000010000100000000000001000001000000010000010000000000010001000000001100000000000000000100001000000010000100000000000010000100000001000010000000000010001100000000100101001000000001000110000000010001100010000000001000010000000010001000000000001001010001000010001100110000000000111001100100001110011100000000001110011000000011001110100000000011101111010000111011110000001011111111111111111011,20,119
9,01100000001000001000010010100000000000001000000100000000100001000000000000010001000000000100001000000000001000010000000010000100000000000000100001000001000000100000000000010001000000001000100000000000000100010000000001010000000000000010000100000000100011000000000010001100011000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000100010100100001111001100100000001100011000000011001110100000000011101111010000111011110100000011111111111111111111,18,122
10,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000010000010000000010001100000000000000100001000000010000100000000000100010000000001000100000000000000100010000000010000100000000000010000100000000100011000000000010001110010000100011001000000001000110000000010001100010000000001000010000000010001001000000001000110001000010001100010000000000110001100100001110101100100000001100011000000011001110100000000011101111000000111011110100000011111111111111111111,29,122
11,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000010000010000000010000100000000000000100001000000010000010000000000100001000000001000010000000000001000001000000001000100000000000010000100000000100001000000000010001110010000100101001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000110001100100001110011100000000001101011000000011001110100000000011101111010000111011110100000011111111111111111111,27,121
12,01100000001000001000000100000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010001100000000000001000001000000010000100000000000100001000000001000100000000000000100010000000010000100000000000010000100000000100011000000000010001110010000100011001000000001000110000000010001100010000000001000010000000010001001000000001000110001000010001100010000000000110001100100001110101100100000001100011000000011001110100000000011101111000000111011110100000011111111111111111111,13,122
13,01100000000100001000000001000100000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001000100000000000010010000000001000010000000000000100001000000001000100000000000010000100000000100011000000000010001100010000100011001100000001000110000000010001100010000000001000010000000010001000100000001010010001000010001100010000000000110011100100001110101100000000001101011000000011001110000000000001101111010000111011110100000011111111111111111111,15,121
14,01100000001000001000000001000010000000000010000100000000100001000000000000010001000000000100001000000000010000010000000010001100000000000000100001000000010000100000000000100010000000001000100000000000000100010000000010000100000000000010000100000000100011000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001000000000001000110001000010001100010000000000111001100100001110101101000000001100011000000011001110000000000011101111010000111011110100000011111111111111111111,16,120
15,01100000001000001000000010000100000000000010000100000000100001000000000000010001000000000100001000000000001000010000000010001100000000000001000001000000001000010000000000100010000000001000010000000000000100010000000010000100000000000100000100000001000010000000000010001100000000100101001000000001001010000000010001100010000000001000010000000010001000000000001000110001000010001100010000000000110101100100001110101101000000001100011001000011100110000000000011101111010000111011110100000011111111111111111111,16,120
16,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001000010000000000100001000000001000010000000000000100010000000010000100000000000100000100000000100011000000000010101100010000100011001000000001000110000000010001100010000000001000010000000010001000000000001000110001000010001100010000000000110001100100001110101101000000001100011000000011001110000000000011101111010000111101110100000011111111111111111111,11,120
17,01100000001000001000000001000010000000000010000100000000100001000000000000010001000000000100001000000000001000010000000010001100000000000001000001000000001000010000000000100001000000001000010000000000000100001000000010010000000000000100000100000000100011000000000010001100010000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000110011100100001110101101000000001101011000010011001110100000000011101111000000111011100100000011111111111111111111,21,123
18,01100000000100100000000001100000000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010001100000000000000100001000000001000010000000000010010000000001000010000000000001000001000000001000100000000000010000100000000100011000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000110011100100001110101100100000001101011000010011100110000000000011101111010000111010110100000011111111111111111111,14,122
19,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000001010000010000000010000100000000000000100001000000001000010000000000100001000000001000010000000000000100010000000001000100000000000010000100000000100011000000000010001100000000100101001000000001000110000000010001100010000000001000010000000010001000000000001000110001000010001100010000000000110101100100001110101101000000001100011000010011100110100000000011101111000000111010110100000011111111111111111111,19,120
20,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010100000000000000001000001000000010000010000000000010001000000001000010000000000001000010000000001000100000000000010000100000000100011000000000010001110010000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000110001100100001110101100100000001100011000000011001110100000000011101111000000111011110100000011111111111111111111,17,121
21,01100000001000001000000100000010000000001000000100000000100001000000000000010000100000000100001000000000001000010000000100000100000000000000100001000000001000010000000000100010000000001010000000000000000100010000000001010000000000000100000100000001000010000000000010001100000000100101001000000001001010000000010001100000000000001000010000000010001000000000001000110011000010001100010000000000110101100100001110101100100000001110011000010001010110000000000011101111000000111010111000000011111111111111111111,16,117
22,01100000001000001000000100000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010100000000000000000100001000000010000100000000000010001000000001000100000000000000100010000000010000100000000000010000100000000100011000000000010001110010000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000110001100100001110101100100000001100011000000011001110100000000011101111000000111011110100000011111111111111111111,15,121
23,01100000001000001000000001000010000000000010000100000000100001000000000000010001000000000100001000000000001000010000000010001100000000000001000001000000010000010000000000100001000000001000010000000000000100010000000010000100000000000010000100000000100011000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000111001100100001110101100000000001100011000000011001110000000000011101111000000111011110100000011111111111111111111,15,119
24,01100000000100001000000100000010000000000100000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001000010000000000010001000000001000010000000000001000001000000001000100000000000010000100000001000010000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001000000000001000110001000010001100010000000000110011100100001110101100100000001101011000000011010110000000000011101111000000111011111000000011111111111111111111,13,118
25,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000010000010000000010000100000000000000100001000000010000100000000000100010000000001000100000000000000100010000000010000100000000000010000100000000100011000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000111001100100001110101101000000001101011000000011001110100000000011101111000000111011110100000011111111111111111111,18,121
26,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000010000010000000010001100000000000000100001000000010000100000000000100010000000001000100000000000000100010000000010000100000000000010000100000000100011000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000111001100100001110101100000000001100011000000011001110000000000011101111000000111011110100000011111111111111111111,18,119
27,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000001000001000000010000100000000000100010000000001000100000000000000100001000000010000100000000000010000100000000100100000000000010101100000000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000110001100100001110101101000000001100011000000011001110000000000011101111010000111101110100010011111111111011111111,19,119
28,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000010000010000000000100010000000001000010000000000000100001000000010000100000000000010000100000001000011000000000010101100000000100011001000000001000110000000010001100010000000001000010000000010001000000000001000110001000010001100010000000000110001100100001110011100000000001100011000000011001110000000000011101111010000111011110100000111111111110111111111,10,118
29,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000001000001000000001000010000000000010010000000001000010000000000001000010000000001000100000000000010000100000000100011000000000010101100010000100011001000000001000110000000010001100010000000001000010000000010001000000000001000110001000010001100010000000000110001100100001110101101000000001100011000000011001110000000000011101111010000111101110100000011111111111111111111,16,120
30,01100000001000001000000001000010000000001000000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000010000010000000000100010000000001000010000000000001000001000000010000100000000000010000100000000100011000000000010101100000000100011001000000001000110000000010001100010000000001000010001000010001000100000001000110001000010001100010000000000110001100100001110101101000000000100011000000011001110100000000011101111010000111101110100000011111111111111111111,15,121
31,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000010000010000000010001100000000000000100001000000010000010000000000100100000000001000010000000000000100010000000010000100000000000010000100000000100011000000000010001110010000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000110001100100001110101100100000001100011000000011001110100000000011101111000000111011110100000011111111111111111111,18,122
32,01100000001000001000000010000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010001100000000000000100001000000010000010000000000100001000000001000010000000000000100001000000010000100000000000100000100000000100011000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000111001100100001110101100000000001100011000000011001110000000000011101111000000111011110100000011111111111111111111,19,119
33,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000010000010000000010000100000000000001000001000000010000100000000000100010000000001000100000000000000100010000000010000100000000000010000100000000100011000000000010001100010000100011001000000001000110000000010001100010000000001000010000000010001001000000001000110001000010001100010000000000110011100100001110101101000000001101011000000011001110100000000011101111000000111011110100000011111111111111111111,16,122
34,01100000001000010000000001000010000000000010000100000000100001000000000000010000100000000100001000000000010000010000000010001100000000000000100001000000010000010000000000100001000000001000010000000000000100010000000010000100000000000010000100000000100001000000000010001110010000100011001000000001000110000000010001100010000000001000010000000010001001000000001000110001000010001100010000000000110001100100001110101100100000001100011000000011001110100000000011101111000000111011110100000011111111111111111111,16,121
35,01100000000100100000010000000100000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000010000000010000000000100010000000001000010000000000001000001000000001000100000000000010000100000001000011000000000010001100000000100011001000010001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000110011100100001100101100100000001101011000010011100110000000000011101111010000111010110100000011111111111111111111,11,121
36,01100000001000001000000100000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000001000001000000010000100000000000100001000000001000100000000000000100010000000010000100000000000010000100000000100010000000000010001100010000100011001000000001000110000000010001100010000000001000010000000010001001000000001000110001000010001100010000000000110011100100001110101101000000001101011000000011001110100000000011101111000000111011110100000011111111111111111111,11,121
37,01100000000100001000000010000010000000000100000100000000100001000000000000010001000000000100001000000000001000010000000010001100000000000000100001000000001000100000000000010010000000001000010000000000000100001000000001000100000000000010000100000000100011000000000010001100000000100011001000000001000110000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000110011100100001110101100100000001101011000010011100110100000000011101111010000111010110100000011111111111111111111,14,123
38,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010001100000000000000100001000000001000100000000000100001000000001000010000000000001000001000000001000010000000000010000100000001000011000000000010011100000000100011000100000001000110000000010001100010000000001000010000000010001000000000001000110010000010001100010000000000110001100100001110011100000000001101011000000011001110000000000011101111010000111011110100000111111111110111111111,12,120
39,11000000000100001000000010000010000000000010000100000000100001000000000000010001000000000100001000000000001000010000000010001100000000000000100001000000001000100000000000010010000000001000010000000000000100001000000001000100000000000100000100001000000011000000000010001100000000100011000100000001001010000000010001100010000000001000010000000010001000100000001000110001000010001100010000000000110011100100001110101100100000001101011000000011001110100000010011110111010000111011110100000011111111111011111111,11,123
40,01100000001000001000010000000100000000000010000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100001000001000000100000000000010001000000001000010000000000000100010000000001010000000000000100000100000000100011000000000010101100010000100011001000000001000110000000010001100010000000001000010000000010001000000000001000110001000010001100010000000000110001100100001110101101000000001100011000000011001110000000000011101111010000111101110100000011111111111111111111,14,120
41,01100000000100010000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001000010000000000010001000000001000010000000000000100001000000001000100000000000010000100000000100011000000000010001100010000100011001100000001000110000000010001100010000000001000010000000010001000000000001000110001000010001100010000000000110011100100001110101100100000001101011000000011001110000000000001101111010000111011110100000011111111111111111111,1,121
42,01100000001000001000000010000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010100000000000000001000001000000001001000000000000100001000000001000010000000000000100001000000010000100000000000010000100000001000011000000000010001110010000100011001000000001000110000000010001100010000000001000010000000010001000000000001000110001000010001100010000000000110001100100001110101100100000001100011000100011001110100000000011101111000000111011010100000011111111111111111111,18,120
43,01100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000010000010000000000100001000000001000010000000000000100010000000001010000000000000010000100000000100011000000000010011100000000100010001000000001000110000000010001100010000000001000010000000010001100000000001000110001000010001100110000000000110001100100001110011110000000001101011000010011100110000000000011101111010000111100110100000011111111111111111111,11,121
