,bitstring,occurrences,rxn_count
0,1110000001000100000010001000000001000100000100001000000000100010000001001000000000101000000100001100000010001000000111001010000001001100100010011000000000110111000101101111000001111011111111111,1,61
1,0101000001010000000010001000000001000100000100001000000000110000000001001000000000101000000001001100000010011000000110011000000001001100000010010001000000110111010001101111000001111111111111111,31,60
2,0101000001010000000010001000000001000100000100001000000000100010000001001000000000100010000100000100000010011000000110011000000001001100000010011001000000110111010001101111000001111111111111111,32,60
3,0101000001001000000010001000000001000100000100001000000001000010000001000100000000100010000100000100000010011000000110011000000001001100000010011001000000110111010001101111000001111111111111111,27,60
4,0101000001010000000010001000000001000100000100001000000000100010000001001000000000101000000001000100000010011000000110011000000001001100000010011001000000110111010001101111000001111111111111111,339,60
5,0101000001000100000010001000000001000100000100001000000000100010000001001000000000101000000001000100000010011000000110011000100001001100000010011001000000110111010001101111000001111111110111111,76,60
6,0101000001010000000010001000000001000100000100001000000000101000000001001000000000101000000001000100000010011000000110011000000001001100000010011001000000110111010001101111000001111111111111111,34,60
7,0101000001000100000010001000000001000100000100001000000000100010000001001000000000101000000100000100000010011000000110011000100001001100000010011001000000110111010001101111000001111111110111111,52,60
8,0101000001001000000010001000000001000100000010001000000000100100000001001000000000101000000001000100000010011000000110011000100001001100000010011001000000110111010001101111000001111111110111111,29,60
9,0101000001010000000010001000000001000100000100001000000000100010000001001000000000100010000001001100000010101000000110011000000001001100100010011001000000110011010001101111000101111111110111111,28,61
10,0101000001000100000010001000000001000100000100001000000001000010000001001000000000101000000001000100000010011000000110011000100001001100000010011001000000110111010001101111000001111111110111111,24,60
11,0101000001000100000010001000000001000100000100001000000000100010000001000100000000100010000001000100000010011000000110101001000001100110000010011001000000110111010001101111000001111111111111111,23,62
12,0101000001010000000010001000000001000100000100001000000000100010000001001000000000100010000001000100000010011000000110011000000001001100000010011001000000110111010001101111000001111111111111111,29,60
13,0101000001000100000010001000000001001100000010001000000001001000000001001000000000100010000001001100000010011000000100011000000001001100100010011001000000111011100001101110100001111111111111111,38,62
14,0101000001100000000010001000000001000100000100001000000001000010000001000100000000101000000001000100000010011000000110101001000001100110000010011001000000110111010001101111000001111111111111111,27,62
15,0101000010010000000010001000000001000100000100001000000000100010000001001000000000101000000001000100000010011000000110011000000001001100000010011001000000110111010001101111000001111111111111111,29,60
16,1001000001000100000010001000000001000100000100001000000000100100000001000100000000100010000001001100000010101001000111001000000001001100100010101001000000110111000001101111000001111111111111111,24,62
17,0101000001010000000010001000000001000100000100001000000000100010000001001000000000101000000100000100000010011000000110011000000001001100000010011000000000110111010001101111000001111111111111111,21,59
18,0101000001001000000010001000000001000100000100001000000000100010000001001000000000101000000001000100000010011000000110011000100001001100000010011001000000110111010001101111000001111111110111111,51,60
19,0101000001010000000010001000000001000100000100001000000001000010000001001000000000101000000001001100000010011000000110011000000001100101000010011001000000110111100001101111000001111111111111111,30,62
20,0101000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001001100000010011000000111001001000001001100000010011001000000110111010001101111000001111111111111111,31,62
21,0101000001000100000010001000000001000100000100001000000001000010000001000100000000100010000001001100000010011000000110011010100001001100000010011001000000110111010001101111000001111111110111111,23,62
