,bitstring,occurrences,rxn_count
0,111100000001000001000000001000010000000000010000100000000100000000000000000100000100000000100001000000000001000010000000010000100000000000000100001000000001100000000000000010001000000001100000000000000000100001000000010000010000000100000000100000001000001000000000010001100010000100001001000000001000110000000010001100000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001100111000000000011001110010000110001100100000000111101110100001110011101000000111101111111111111111,1,119
1,010100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010100000000000000000100001000000001000100000000000010001000000001000100000000000000100001000000001000010000000000100000100000001000001000000000010010100010000100001000100000001001010000000010100100000000000001001010001000010001000100000001001010001000010001100010000000000110011100100001101011000000000011000110000000110001100100000000111011111001001110111101000000111111111111111111110,16,119
2,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000010000010000000010000100000000000001000001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,17,122
3,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,242,122
4,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010000100010000100001000100000001000110000000010001100010000000001000110001000010001000100000001000010001000010001100010000001000110011100100001110011011000000011000110000000110011100100000000001101110100001110111110000001111111111101111111111,18,121
5,010100000000000001000000010000010000000000010000100000000100001000000000000100000100000001000001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001001000000000000000100001000000001000100000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,18,121
6,010100000000000001000001000000010000000000010000100000000100001000000000000100000100000000100001000000000001000100000000010000100000000000000100010000000001000100000000000010001000000001000100000000000000100001000000001000010000000000100000100000001000001000000000010010100010000100001001100000001001010000000010001100000000000001000110001000010001000100000001000010000000010001100010000000000110010100100001100111000000000011000110000000110011100100000000111011110100001110011101000000111111111111111111111,13,116
7,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100001000000001000100000000000100001000000001000010000000000000100001000000001000010000000000100001000000000100001000000000010010100010000100001000100000001001010000000010001100000000000001001010001000010001000100000001000010000000010001100010000000000110011100100001100111001000000011000110000100110011100100000000111011110100101110111001000000111110111111111111111,17,118
8,010100000000000001000000010000010000000000010000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,12,122
9,010100000000000001000000001000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100010000000001000010000000000100001000000001001000000000000000100001000000001000100000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,22,121
10,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000010000000000100001000000001000110000000000000100001000000001000010000000000010001000000000100001000000000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000010111111111111111111101,22,122
11,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001100000000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000000000010001100010000100001000100000001000110000000010001100000000000001000110001000010011000100000001000010001000010001100010000000000110011100100001101011001000000011000110000000110001101000000000111101110100001110011101000000111111111111111111111,15,119
12,010100000000000001000001000000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000110000000000100001000000001000010000000000000100001000000001000010000000000010001000000000100001000100000010001100010000100001000100000001000110000000010001100000000000001000110001000010001000100000001000010001000010001100010000001000110011100100001110011010000000011000110010000110011100100000000001011110100001111011110000000111111111111111111111,19,121
13,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000110000000000100001000000001000100000000000000100001000000001000100000000000010000100000000100001000000000010001100010000100001000100000001000110000000010001100000000000001000110001000010001001000000001000010001000010001100010000000000110011101000001100111001000000011000110010000110011100100000000111011110100001110011110000000111111111111111111111,23,120
14,010100000001000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000110000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,19,124
15,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000000000010001100010000100001000100000001000110000000010001100010000000001000110001000010001000100000001000010001000010001100010000000000110011101000001100111000000000011001110010000110011100100000000111011111000001110111110000000111111111111111111111,14,122
16,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100001000000001000010000000000100001000000001000010000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,11,121
17,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000100110011100100001110011001000000011000110010000110001101000000000010101110100001110111101000000111111111111111111111,15,121
18,100100000000000001000000100000010000000000010000100000000100001000000000000010000100000000100001000000000010000010000000010000100000000000000100001000000001001000000000001000001000000001000010000000000000100001000000001000010000000000100001000000000100001000000000010010100010000100001001000000001001010000000010001100000000000001001010001000010001000100000001000010000000010010100010000000000110011100100001100111000000000011000110000000110011100100000000111011110100001110111101000001111111111101111111111,35,117
19,010100000000000001000000010000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001000010000000000010001000000001000110000000000000100001000000001000010000000000010000100000000100001000000000010001100010000100001000100000001000110000000010001100000000000001000110001000010001000100000001000010001000010010100010000000100110011100100001110011000000000011000110000000110011100100000000011101110100001111011101000000111111111111111111111,19,119
20,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100001000000001000100000000000010001000000001000010000000000000100001000000001000010000000000010000100000000100001000000000010001100010000100001000100000001000110000000010001100010000000001000110001000010001000100000001000010001000010001100010000000000110011100101001110011001000000011000110000000110011101000000000111101110100001110111101001000111111111100111111111,16,120
21,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000000000010001100010000100001000100000001000110000000010001101010000000001000110001000010011000100000001000010001000010001100010000000000110011100100001101011001000000011000110000000110001101000000000111101110100001110011101000000111111111111111111111,24,121
22,010100000001000001000000010000010000000000010001000000000100001000000000000010000100000000100001000000000001000010000001000000100000000000000100001000000001000010000000000010001000000001000100000000000000100001000000001000010000000000010000100000000100001000000000010001100010000100001000100000001000110000000010001100000000000001000110010000010001000100000001000010001000010001100010000000000110011100100001101011000000000011001110000000110001100100000000111101110100001110111101000000111111111111111111111,16,119
23,010100000001000001000000010000010000000000010001100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000000000010001100010000000011000100000001000110000000010001100010000000001000110001000010001000100000001000010001000010001100010000001000110011100100001100111010000000011001110000000110011100100000000011011110100001110111101001000111111111101111111111,13,124
24,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000000000010001100010000100001000100000001000110000000010001100010000000001000110001000010001000100000001000010001000010001100010000001000110011100100001110011001000000011000110000000110011101000000000011101110100001110111101000000111111111111111111111,18,121
25,010100000000000001000000010000010000000000010000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,13,122
26,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000010000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,16,121
27,010100000001000100000000001000110000000000010000100000000100001000000000100001000000000000100001000000000001000010000000010000100000000000000100100000000001000010000000000010001000000001000010000000000000100010000000001000010000000000010000100000000100001000000000010000100010000100001000100000001000010000000010001100000000000001000110010000010001000100000001000010001000010001100010000000000110011100100001100111001000000011000110010000110001100100000000111011110000001110111101000000111111111111111111111,23,118
28,010100000000000001000000001000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100010000000001000100000000000010001000000001000010000000000000100001000000001000100000000000100000100000001000001000000000010001100010000100001000100000001001010000000010001100010000000001001010001000010001000100000001000010000000010001100010000000000110011100100001100111000000000011000110000000110011100100000000111011110100101110111101000000111110111111111111111,18,118
29,010100000000000001000000001000110000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100001000000001000110000000000100001000000001001000000000000000100001000000001000100000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,12,123
30,010100000000000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001000010000000000100001000000001000010000000000000100001000000001010000000000000010000100000000100001000000000010001100010000100001000100000001100010000000010001100000000000001000110001000010001000100000001001010000000010001100010000000000110011100100001101011010000100011001110010000110011100100000000111011110000001010111101000000111111111111111111111,18,120
31,010100000101000001000000001000010000000000010000100000000100001000000000000100000100000000100001000000000001000010000000010001000000000000000100001000000001000010000000000100001000000001000010000000000000100001000000001000010000000100000000100000000100001000000000010010100010000100001000100000001001010000000010001100100000000001000110001000010001000100000001001010001000010001100100000000000110011100101001100111001000000011000110010000110011100100100000111011100100001110011101000000111111111100111111111,13,122
32,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000010000000000000100001000000001000010000000000010000100000000100001000000000010001100010000100001000100000001000110000000010001100000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001101011001000000011000110000000110001101000000000111101110100001110011101000000111111111111111111111,23,117
33,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000101000000000001000010000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,18,122
34,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100001000000001000110000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,19,123
35,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,19,122
36,010100000010000001000000010000010000000000010000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100010000000001000010000000000010001000000001000100000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000001000110011100100001100111010000000011000110000000110011100100000000001101110100001110011110000000111111111111111111111,17,120
37,010100000001000001000000010000010000000000010000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,21,123
38,010100000000000001000000001000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100001000000001000010000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,17,122
39,101000000000000001000000001000010000000000010010000000000100001000000000000010000100000001000001000000000001000010000000010000100000000000001000001000000001000100000000000010001000000001000010000000000000100001000000001000010000000000100000100000000100001000000000010001100010000100001000100000001001010000000010001100010000000001001011000000010001000100000001000010001000010001110000000000000110011100100001100111000000000011000110010000110011101000000000111011110100001110011101000000111111111111111111111,19,119
40,010100000000000001000000010000010000000000100000100000001100001000000000000010000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000010000001000000001000010000000000000100001000000001000010000000100000000100000000110000000000000010010100010000100000000100000001000110000000010001100010000000001000110001000010001000100000001000010001000010001100010000000000110011100100001100111000000000011001110010000110011110000000000111011111000001110111101000000111111111111111111111,15,121
41,010100000001000001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001000100000000100000001000000001000100000000000000100001000000010000010000000000100000100000001000010000000000010010100010000100001000100000001001010000000010001100000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001100111001000000011000110010000110011100100000000111011110100101110111101000000111110111111111111111,14,121
42,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000000100001000001000000110000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000100000010001100010000100001000100000001000110000000010001101000000000001001010001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,12,123
43,010100000000000001001000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000000000010001100100000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000000111101110100001110111101000000111111111110111111111,11,122
44,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000010000110000000001000001000000001000110000000000000100001000000001000010000000000010001000000000100001000000000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000100111101110100001110111101000000111111111110111111111,15,123
45,010100000000000001000000010000010000000000100000100000000100001000000000000100000100000000100001000000000001000010000000010000100000000000001000001000000001000100000000000100001000000001000110000000000000100001000000001000010000000000010000100000000100001000000000010001100010000100001000100000001000110000000010001101000000000001000110001000010001000100000001000010001000010001100010000000000110011100100001110011010000000011000110010000110011100100000100111101110100001110111101000000111111111110111111111,11,122
