,bitstring,occurrences,rxn_count
0,111000010000100000010100000000001000000000010001010000000010010000001000010000000100010000000100010000001001100100010001011000001001100100010011011000000110111010001101110100000111011111111111,1,62
1,101000010000100000010001000000001000100000010001010000000010010000001000010000000100010000000100010000001001100100010001011000001001100100010011011000000110111010001101110100000111011111111111,78,62
2,101000010000100000010001000000001000100000010001010000000010010000001000010000000010010000001000100000001001100100010011000000001001100100010011011000000110111010001101110101001111011111101111,36,62
3,101000001000100000010001000000001000100000010001010000000010010000010000010000000100010000000100110000001001100100010001010000001001100100010011010000000110111010001101110100001111011111111111,43,62
4,101000001000100000010001000000001000100000010001010000000010010000001000010000000100010000000100110000001001100100010101000000001001101100010011010000000111011010001100110101001111011101111111,38,62
5,101000001100000000010001000000001000100000010001010000000010001000001000010000000100010000001000010000001001100100010001010000001001100100010011001000000111011010001101111100001111011111111011,43,61
6,101000001000100000010001000000001000100000010001010000000010010000001000010000000100010000000100010000001001100100010001011000001001100100010011011000000110111010001101110100000111011111111111,284,62
7,101000001000100000010001000000001000100000010001010000000010010000001000010000000100010000000100010000001001100100010001011000001001100100010011011000000110111010000101110100000111011111111111,39,61
8,101000001000100000010001000000001001000000010001010000000010010000001000010000000100010000000100010000001001100100010001011000001001100100010011011000000110111010001101110100000111011111111111,28,62
9,101000001000100000010100000000001000100000010001010000000010010000001000010000000100010000000100010000001001100100010101011000001001100100010011011000000110111010001101110100100111011111111110,46,63
10,101000001000100000010100000000001000100000010001010000000010010000001000010000000010001000000100100000011001100100010001001000001001100100010011001000000110011010001101110000001111111111111111,36,61
11,101000001000100000010001000000001000100000010001010000000010001000001000010000000100010000000100010000001001100100010001011000001001100100010011011000000110111010001101110100000111011111111111,37,62
12,101000001000100000010001000000001000100000010001010000000010010000001000010000001000001000000100010000001001100100010001011000001001100100010011001000000110111010001101110100010111111101111111,28,62
13,101000001001100000010001000000001000100000010001010000000010010000001000010000001000001000000100110000001001100100010101001000001001100100010011010000000100111010001101110100001111011111111111,40,63
14,101000001000100000010001000000001000100000010001010000000010010000001000010000000100010000000100110000001001100100010001011000001001100100010011001000000110111010001101111000000111111111111111,28,63
15,101000001000100000010100000000001000100000010001010000000010010000001000010000000100010000000100010000001001100100010001011000001001100100010011011000000110111010001101110100000111011111111111,43,62
16,101000001000100000010001000000001000100000010001010000000010010000001000010000000100010000000100010000001001100100000011011000001001100100010011011000000110111010001101110100000111011111111111,41,62
17,101000010000100000010001000000001000100000010001010000000010010000001000010000001000001000000100110000001101100100010001001000001001100000010011001000000100111010001101110100101111111111110111,39,62
18,101000001000100000010001000000001000100000010001010000000010010000001000010000000100010000000100010000001001100100010001000000001001100100010011011000000110111010001101110100001111011111111111,36,61
19,101000001000100000010001000000001000100000010001010000000010010000010000010000000100001000000101000000001001100100010001011000001001100100010011001000000110111011001101110100000111101111111111,34,62
20,101000001100100000010001000000001000100000010001010000000010001000001000010000000100010000001000010000001001100100010001010000001001100100010011001000000111011010001101111100001111011111111011,1,62
