,bitstring,occurrences,rxn_count
0,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000100000011001001000100110011000001001100000010011001000000111111000001101111100011101111001111111,35,61
1,11000001100000000010001000000001000100000010010000000000100010000001000100000000100010000001000100000011001001000100110011000001001100000010011001000000110111000001101110100001111111111111111,73,61
2,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000100000011001001000100110011000001001100000010011001000000110111000001101110100001111111111111111,451,61
3,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001001100000011001001000100110011000001001100100010011001000000110111110001111110100000111111011111111,37,64
4,11000001100000000010001000000001000100000010010000000000100010000001000100000000100010000001000100000011001001000100110101000001001100100010011010000000110111010001101110100001111111111111111,33,63
5,11000001000100000010001000000001001000000010010000000000100010000001000100000000100010000001000100000011001001000100110011000001001100000010011001000000110111000001101110100001111111111111111,28,61
6,11000001000100000010001000000001000101000010010000000000100010000001000100000000100010000001000100000011001001000100110001000001001100100010011010000000110111100101100110101001111110101111111,39,62
7,11000001000100000010001000000001000100000110001000000000100010000001000100000000100010000001000100000010011100000100100011000001001100100010011011000000110111000001111111001001111101001111111,39,62
8,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000100000010011001000100110011000001001100100010011010000000110111000001101110100001111111111111111,35,62
9,11000001000100000010001000000010000100000010010000000000100010000001000100000000100010000001000100000011001001000100110011000001001100000010011001000000110111000001101110100001111111111111111,39,61
10,11000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010011001000110010011000001001100000010011001000000110111010001101110100001111111111111111,34,62
11,11000001000100001000001000000001000100000010010000000000100010000001000100000000100010000001000100000011001001000100110011000001001100000010011001000000110111000001101110100001111111111111111,35,61
12,11000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001000100000011001001000100110101000001001100100010011010000000110111010001101110100001111111111111111,32,63
13,11000001000100000010001000000001000100000010010000000000100010000001000100000000110010000001000100000011001001000100110101000001001100100010011010000000110111100001101110100111111111100111111,50,64
14,11000001000100000010001000000001000100000011000000000000100010000001000100000000100010000001000100000010011001000110010101000001001100000010011001000000110111010001101110100001111111111111111,39,62
