,bitstring,occurrences,rxn_count
0,111000001001000000010011000000001000100000010001010000000010001000001000010000000011000000000100110000001001100100010000001000001001100100010011001000000110011010001110010100001110111111111111,1,61
1,011000001001000000010011000000001000100000010010010000000010001000001000010000000010010000000100110000001001100100010001001000001001100100010011001000000110011000001101010101001111111111111110,29,61
2,011000001001000000010011000000001000100000010100010000000010001000000100010000000010001000000100100000001001100100010001000000001001100100010011001000000110011010001101110100101110111110011111,26,59
3,011000001000100000010011000000001000100000010010010000000010001000001000010000000010010000000100100000001001100100010001001000001001100100010011001000000110011010001101110100101110111110011111,374,60
4,011000001000100000010011000000001000100000010010010000000010001000001000010000001000001000000100100000001001100100010001010000001001100100010011001000000110011010001101110100101110111110011111,21,60
5,011000010000100000010011000000001000100000010010010000000010001000001000010000000010010000000100100000001001100100010001001000001001100100010011001000000110011010001101110100101110111110011111,19,60
6,011000010000100000010001000000001000100000010010010000000010001000001000010000000010010000000100100100001010100100010001001000001001100100010011001000000110011010001101110100001110111110111111,28,60
7,011000001000100000010011000000001000100000010010010000000010010000001000010000000010010000000100100000001001100100010001001000001001100100010011001000000110011010001101111010001110111110111111,35,61
8,011000001000100000010011000000001000100000010011010000000010010000000100010000000100001000000100010000001001100100010001001000001001100100010011001000000111011010001101110100101100111110011111,22,61
9,011000001100100000010011000000001000100000010001010000000010010000000100010000000010010000000100010000001001100100010001000000001001100100010011001000000110011110001101110110000111111110111111,25,62
10,011000010100100000010011000000001000100000010010010000000010001000010000010000000010010000000100100000001001100100010001010000001001100100010011001000000110011010001101110100101110111110011111,20,61
11,011000001000100000010001000000001000100000010001010000001000010000000100010000000010100000000100100000001001100100010001001000001001100100010011001000000010011010001101110100101110111110011111,17,58
12,011000001000100000010011000000001000100000010011010000000010001000001000010000000010010000000100010000001001100100010001001000001001100100010011001000000110011010000101110100101110111110011111,26,60
13,011000001001000000010011000000001000100000010001010000000010010000010000010000000011000000000100100000001001100100010001010000001001100100010011001000000110011010001101110100101110111110011111,20,60
14,011000010000100000010011000000001000100000010001010000000010010000001000010000010000010000000100100000001001100100010001010000001001100100010011001000010110011010001101110100001110111110111111,18,61
15,011000001001000000010011000000001000100000010011010000000010001000001000010000000010010000000100100000001001100100010001001000001001100100010011001000000110011010001101110100101110111110011111,44,61
16,101000010000100000110001000000001000100000010010010000000010001000000100010000000010001000000100010000001001100100010001001000001001100100010011001000000110011010001101111001101111111100110011,18,60
17,011000001000100000010001000000001000100000010001010000001000001000100000010000000010000000000000000000001001100100010001001000001001100110010011001000000110011010001101100100101110111110011111,27,56
18,011000001000100000010011000000001000100000010010010000000010001000001000010000000100010000000100010000001001100100010001001000001001100100010011001000000110011010001101110100101110111110011111,28,60
19,011000001000100000010011000000001000100000010010010000000010001000001000010000000010010000000100110000001001100100010001000000001001100100010011001000010111011000001101010100001110111110111111,19,60
20,011000001010000000010011000000001000100000010001010000000010001000010000010000000011000000000100010000001001100100010001011000001001100100010101001000010110111010001101111000010110111100111111,24,62
21,011000001001000000010011000000001000100000010011010000000010001000001000010000000010010000000100110000001001100100010101001000001001100100010011001000000110011010001110010100001110111111111111,27,63
22,011000001001000000010011000000001000100000010001010000000010001000001000010000000100001000000100110000001001100100010001001000001001100100010011001000000110011000001101010100101110111111111101,18,60
23,011000001001000000010011000000001000100000010011010000000010010000000100010000000100010000000100100000001001100100010001001000001001100100010011001000000110011010001101110100101110111110011111,25,61
24,011000001000100000010011000000001000100000010010010000000010010000010000010000000010010000000100100100001001100100010001001000001001100100010011001000000110011010001101110100001110111110111111,29,61
25,011000001000100000010011000000001000100000010001010000001000001000100000010000000010000000000000000000001001100100010001001000001001100110010011001000000110011010001101100100101110111110011111,4,57
26,011000010000100000010011000000001000100000100001010000000010001000001000010000000010010000000100100000001001100100010001000000001001100100010011001000000110011010001101110100101110111110011111,24,59
27,011000001000100000010011000100001000100000010010010000000010010000001000010000001000001000001000010000001001100100010101011000001001100100010011001000000110011010001101110101001010111110100111,31,61
