,bitstring,occurrences,rxn_count
0,1100000000100010000000001000100000000000010000100000010000001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001001000000000000010001000000001000010000000000100000001000000001000010000000000010000100000001000001000000000010000100010000100011001100000001001010001000010000100010000000001000010001000010001010000000001100010010000010010100010000000000110000100100001100111001000000011000110010000110011100100000000111101111010000111011110100000111111111110111111111,17,121
1,1100000000100010000000001000100000000000010000100000010000001000000000000010000100000000100001000000001000000010000000010000100000000000000100001000000001001000000000000010010000000001000010000000001000000001000000001000010000000000010000100000001000001000000000010000100010000100011001100000001001010001000010000100010000000001000010001000010001010000000001100010010000010010100010000000000110000100100001100111001000000011000110010000110011100100000000111101111010000111011110100000111111111110111111111,139,121
2,1100000000100010000000001000100000000000010000100000010000001000000000000010000100000000100001000000001000000010000000010000100000000000000100001000000001001000000000000010010000000001000010000000000100000001000000001000010000000000010000100000000100001000000000010000100010000100011001100000001001010001000010000100010000000001000010001000010001010000000001100010010000010010100010000000000110000100100001100111001000000011000110010000110011100100000000111101111010000111011110100000111111111110111111111,13,121
3,1100000001000001000000010000010000000000010000100000001000010000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001001000000000000010010000000001000010000000000000100001000000001000010000000000100000100000001000001000000000010000100010000101001001100000001001010001000010000100010000000001000010001000010001000100000001000010010000010010100110000000000110101100100001100111001000000011000110010000110010100100000000111110111010000111011110100000111111111110111111111,14,122
4,1100000000100010000000001000010000000000010000100000001000100000000000000100000100000000100011000000001000000010000000010000100000000000000100001000000001001000000000000010010000000001000010000000001000000001000000001000010000000000010000100000001000001000000000010000100010000100011001100000000001010001000010000100010000000001000010001000010001010000000001100010010000010010100010000000000110000100100001100111001000000011000110010000110011100100000000111101111010000111011110100000111111111110111111111,18,121
5,1100000000100001000000010000010000000000010000100000010000011000000000010000000100000000100011000000000001100000000000010000100000000000000100001000000001000100000000000010010000000001000010000000001000000001000000001000010000000000010000100000001000001000000000010000100010000100011000100000001001010001000011000100010000000001000010010000010001010000000001000010010000010010100000000000000110000100100001100111001000000011000110010000110001100100000000111101111010000111011110100000111111111110111111111,21,120
6,1100000000100010000000001000100000000000010000100000010000001000000000000010000100000000100001000000000010000010000000010000100000000000000100001000000001001000000000000010010000000001000010000000001000000001000000001000010000000000010000100000001000001000000000010000100010000110001000100000001001010001000010000100100000000001000010001000010001000100000001000010010000010000100000000000000110001100000001100111000000000011000110010000110001100100000000111101111010000111011110100010111111111110011111111,17,115
7,1100000000100001000000001000010000000000010000100000010000010000000000001000000100000000100001000000000001000010000000010000100000000000000100001000000001000010000000000010010000000001000100000000001000000001000000001000010000000000010000100000001000001000000000010000100010000101001000100000001000110001000010000100010000000001000010001000010001000100000001000010100000010010100110000000000110001100000001100111001000000011000110010110110001100100000000111101111010000111010100000000011111111111111111111,18,118
8,1100000000100001000000001000100000000000010000100000010000001000000000010000000100000000101000000000001000000010000000010000100000000000000100001000000001000010000000000011000000000001000010000000000000100001000000001000010000000000010001000000001000001000000000010000100010000100011010100000001000110001000010000101000000000001000010001000010001000100000001000010100000010010100000000000000110000100100001100111001000000011000110010000110001100100000000111110111010000111011111000000011111111111111111111,14,118
9,1100000000100001000000001000100000000000010000100000000100001000000000000100001000000000100011000000001000000010000000010000100000000000000100001000000001001000000000000010010000000001000010000000001000000001000000001000010000000000010000100000001000001000000000010000100010000100011001100000001001010001000010000100010000000001000010001000010001010000000001100010010000010010100010000000000110000100100001100111001000000011000110010000110011100100000000111101111010000111011110100000111111111110111111111,16,122
