,bitstring,occurrences,rxn_count
0,1011000010000100000010001000000001001000000100011000000000100010000001001000000000100010000010000100000010101001000110001001000001001100100010101011000000110111010001110110100001111111111111111,1,65
1,1001000001001000000010001000000001000100000010010000000000100010000001000100000000100010000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,27,60
2,1001000001000100000010001000000001000100000010010000000000100010000001001000000000100100000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,181,60
3,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100100000001001100000010101000000110011010000001001100100010011001000000110111010011101110100011111011101111111,24,63
4,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100100000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,56,60
5,1001000001000100000010001000000001000100000010010000000001000010000001001000000000100100000001001100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,16,61
6,1001000001000100000010001000000001000100000100001000000001000010000001000100000000100010000100001100000010001000000110011000000001001100000010011011000000110011010001101110000101111111110011111,22,58
7,1001000001001000000010001000000001000100000010001000000001000010000001001000000000101000000001000100000010101000000110011000000001001100100010011001000000110111010011101110100011111011101111111,27,61
8,1001000001000100000010001000000001000100000100001000000000100010000001001000000000101000000001001000000010001000000110011000000001001100000010011010000001110111010001101110101001110111101111111,25,59
9,1001000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,19,60
10,1001000001000100000010001000000001000100000010010000000000100010000001000100000000100100000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,95,60
11,1001000001000100000010001000000001000100000010010000000000100010000001001000000000100100000001000100000010001000000110011000000001001101000010011001000000110111010011101110100011111011101111111,19,60
12,1001000010000100000010001000000001000100000010010000000000100010000001001000000000100100000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,20,60
13,1001000001000100000010001000000001000100000010001000000001000010000001000100000000100100000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,28,60
14,1001000001000100000010001000000001000100000100001000000000100010000001001000000000100010000001000100000010001000000110011011000001001100100010011001000000110001010011101110100001111011111111111,23,60
15,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100100000001000100000010001000000110011000000001001100100010011011000000110111010001110111000011111111101011111,20,60
16,1001000001000100000010001000000001000100000010010000000000100010000001000100000000100010000001010100000010001000000110011000000001001100000010011001000000110111010011101111000001111011111011111,23,59
17,1001000001000100000010001000000001000100000010001000000001000010000001001000000000100100000001000100000010001000000110011000000001001100100010011011000000110111010101101111000001111011011111111,24,60
18,1001000001000100000010001000000001001000000100010000000010000010000001000100000000100100000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,18,60
19,1001000001000100000010001000000001000100000010010000000000100010000001001000000000101000000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,19,60
20,1001000001001000000010001000000001000100000010010000000001000010000001001000000000100100000100000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,26,60
21,1001000001000100000010001000000001000100000100001000000000100010000001000100000000100100000001000100000010001000000110011010000001001100100010011001000000110111011011101110100011111001101111111,29,61
22,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001001100000010001000000110011000000001001101100010011001000000110011010000110110100011111111101111111,21,60
23,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100100000001000100000010001000000110011000000001001100000010011011000000110011100001101110100011111011101111111,29,58
24,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100100000001011100000010101001000110011000000001001100100010011011000010110111010001110110100010111111101111111,21,65
25,1001000001000100000010001000000001000100000100001000000000100010000001000100000000100100000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,22,60
26,1001000001001000000010001000000001000100000010001000000000100010000001001000000000100100000001000100000010001000000110011000000001001100000010011011000000110011100001101110100011111011101111111,2,58
27,1001000001001000000010001000000001000100000010010000000000100010000001001000000000100100000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,22,60
28,1001000001000100000010001000000001000100000010010000000001000010000001000100000000100100000001000100000010001000000110011010000001001100100010011001000000110111010011101110100011111011101111111,15,61
29,1001000001001000000010001001000010000000000010001000000000100010000001001000000000100100000001000100000010001001000100101001000001001100100010011001000000110011010001110110100001111111111111111,28,60
30,1001000001000100000010001000000001000100000100010000000000100010000001001000000000100010000001000100000010001001000110011000000001001100110010101011000000111011010001110100100011111111101111111,17,62
31,1001000001000100000010001000000001000100000010001000000000100010000001001000000000100010000001001000000010001001000110101001000001001100100010101011000000110011000001110110100011111111101111111,18,61
32,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001010100000010001000000110011000000001001100000010011001000000110111010011101111000001111011111011111,1,59
33,1010000001001000000010001000000001001000000010001000000001000010000001000100000000100010000010000100000010001001000110011000000001001100100010011001000000110111010011101110100001111011111111111,21,61
34,1001000001000100000010001000000001000100000010001000000001000010000001001000000000101000000010001000000010101010000110011000000001001100100010011001000000110111010011101110100011111011101111111,24,62
35,1001000001000100000010001000000001000100000010001000000000100010000001000100000000100010000001000100000010001000000110011000000001001100100010011001000000110111010011101110100011111011101111111,16,60
