,bitstring,occurrences,rxn_count
0,1100000000100001000000001100000000000000010000100000000100001000000000000100000100000010000001000000000001000010000000010000100000000000000100001000000001000010000000000010010000000001000010000000000000100001000000001000010000000000010000100000000100101000000000010000100010000100011001100000001000110001000010100100010000000001000010001000010001000100000001000010010000010000100010000000000110011100100001100111001000000011000110010000110001101000000000101101111000000111011110000000011111111110011111111,2,117
1,1100000000100001000000001000010000000000010000100000000100001000000000000010000100000001000001000000000010000010000000010000100000000000000100001000000001000010000000000010010000000001000010000000000000100001000000001000010000000000010000100000001000001000000000010000100010000100011000100000001000110001000010000100010000000001000010001000010001001000000001000010010000010000100000000000000110011100000001100111000000000011000110010000110001100100000000111110111010000111011110100000011111111110011111111,223,114
2,1100000000100001000000001000010000000000010000100000001000100000000000010000000100000001000001000000000001000010000000010000100000000000000100001000000001000010000000000010010000000001000010000000000000100001000000001000010000000000010000100000001000001000000000010000100010000100011000100000001000110001000010000100010000000001000010001000010001001000000001000010010000010000100000000000000110011100000001100111000000000011000110010000110001100100000000111110111010000111011110100000011111111110011111111,14,114
3,1100000000100001000000001000010000000000010000100000000100001000000000000010000100000001000001000000000010000010000000010000100000000000000100001000000001001000000000000010010000000001000010000000000000100001000000001000010000000000010000100000001000001000000000010000100010000100011000100000001000110001000010000100010000000001000010001000010001001000000001000010010000010000100000000000000110011100000001100111000000000011000110010000110001100100000000111110111010000111011110100000011111111110011111111,35,114
4,1100000000100001000000001000010000000000010000100000000100001000000000000010000100000001000001000000000010000010000000010000100000000000000100001000000001000010000000000010010000000001000010000000000000100001000000001000010000000000010000100000001000011000000000010000100010000100011000100000001000110001000010000100010000000001000010001000010001001000000001000010010000010000100010000000000110011100000001100111000000000011000110010000110001100100000000111110111010000111011110100000011111111110011111111,23,116
5,1100000000100001000000001000010000000000010000100000000100001000000000000010000100000010000001000000000001000010000000010000100000000000000100001000000001000010000000000010010000000001000010000000000000100001000000001000010000000000010000100000001000001000000000010000100010000100011000100000001000110001000010000100010000000001000010001000010001001000000001000010010000010000100000000000000110011100000001100111000000000011000110010000110001100100000000111110111010000111011110100000011111111110011111111,20,114
6,1100000000100001000000001000010000000000010000100000000100001000000000000010000100000000100001000000000001000010000000010000100000000000000100001000000001001000000000000010010000000001000010000000000000100001000000001000010000000000010000100000001000001000000000010000100010000100011000000000001001010001000010000100010000000001000010001000010001001000000001000010010000010000100000000000000110011100000001100111000000000011000110010000110001100100000000111110111010000111011110100000011111111110011111111,55,113
7,1100000000100001000000001000010000000000010000100001000000001000000000000010000100000000100100000000000001000010000000010000100000000000000100001000000001000010000000000010010000000001000010000000000000100001000000001000010000000000010000100000001000001000000000010000100010000100011001100000001001010001000010000100010000000001000010001000010001001000000001000010010000010000100000000000000110011100100001100111000000000011000110010000110001101100000000101110111010000111011110000000011111111110011111111,16,115
8,1100000000100001000000001000010000000000010000100000000100001000000000000010000100000001000010000000000010000010000000010000100000000000000100001000000001000010000000000010010000000001000010000000001000000001000000001000010000000000010000100000001000001000000000010000100010000100011000100000001000010001000010000100010000000001000010001000010001000100000001000010010000010000100000000000000110011100000001100111000000000011000110010000110001100100000000111110111010000111011110100000011111111110011111111,17,113
9,1100000000100001000000001000010000000000010000100000010000100000000000000010000100000000100001000000000001001000000000010000100000000000000100001000000001000010000000000010001000000001000010000000000000100001000000001000010000000000010000100000001000001000000000010000100010000100011001100000001001010001000010000100010000000001000010001000010001100000000001000010101000010000100110000000000110011100100001100111000000000011000110010000010001101000000000101110111010000111011110000000011111111110011111111,20,116
