,bitstring,occurrences,rxn_count
0,111000001000100000010011000000001000100000010010010000000010001000100000010000000010001000000100110000001001100100010001000000001001000100010011001000000110111100001101010100001111111111111111,1,62
1,011001001000100000100011000000001000100000010001010000000010001000001000010000000010001000000100010000001001100100010001011000001001100100010011001000000000111010001101110100001111111101111101,34,61
2,011000001000100000010011000000001000100000010001010000000010001000001000010000000010001000000100110000001001100100010001010000001001100100010011001000000110111100001101010100001111111111111111,416,63
3,011000001000100000010011000000001000100000010001010000000010001000001000010000000010001000000100010000001001100100010001010000001001100100010011001000000110111100001101110100001111111111111111,81,63
4,011000010000100000010011000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010001010000001001100100010011001000000110111100001101010100001111111111111111,42,63
5,011000010000100000010011000001001000100000010001010000000010001000000000010000000010001000000100110000001001100100010001011000001000100100010011001000000110011010001101010100101111111111110111,50,62
6,101000001000100000010011000000001000100000010010010000000010001000000100010000001000001000000100010000001001100100010001000000001001100100010101001000000110011000001101110100001111111111111111,51,60
7,011000001000100000010011000000001000100000010001010000000010001000000100010000000010001000000100010000001001100100010001010000001001100100010011001000000110111100001101110100001111111111111111,40,63
8,011000001000100000100011000000001000100000010010010000000010010000010000010000000010001000000100010000001001100100010001010000001001100100010011001000000110011010001101111000101111111110111111,45,62
9,011000001100100000010011000000001000100000010011010000000010010000001000010000000010001000000100010000001001100100010001001000001001100100010011001000000111111010001101110100001110111111111101,36,64
10,011000001000100000010001000000001000100000010010010000000010001000001000010000000010001000000101000000001001100100010001011000001001100100010011001000000110111010001101110100101111111111111110,40,63
11,011000001011000000010010000000001000100000010001010000000010001000001000010000000010001000000100100000001001100100010001000000001001100100010011001000000110111100000101110100001111111111111011,36,60
12,011000010001000000010011000000001000100000010010010000000010001000001000010000000010001000000100100000001001100100010001000000001001100100010011001000000110011010001101110100001111111111111111,26,61
13,011000001000100000010011000000001000100000010001010000000010001000001000010000000010001000000100010000001001100100010001000000001001100100010011001000000110111100001101110100001111111111111111,48,62
14,011000001000100000100011000000001000100000010001010000000010001000001000010000000100001000001000100000001001100100010101010000001001100100010011001000000111011100001101110101001111111111101111,53,64
