,bitstring,occurrences,rxn_count
0,111000001000100000010011000000001000100000010001010000000010001000010000010000000010010000000100110000001001100100010001001000001001100100010011001000000110101011101101110100001111001111111111,1,64
1,011000001000100000010011000000001000100000010010010000000010010000000100010000000010001000000100010000001001100100010001010000001001100100010011001000000110011010101101110100001111011111111111,29,62
2,011000010000100000010011000000001000100000010001010000000010001000000100010000000010001000000100010000001001100100010001010000001001100100010011001000000110011010101101110100001111011111111111,64,62
3,011000010000100000010011000000001000100000010001010000000010010000000100010000000010001000000100010000001001100100010001010000001001100100010101001000000110011010101101110100001111011111111111,224,62
4,011000010000100000010011000000001000100000010001010000000010001000010000010000000010100000000100010000001001100100010101010000001001100100010011011000000111011010001101110000101101111110011111,28,62
5,011000010000100000010011000000001000100000010001010000000010001000010000010000000010001000000100010000001001100100010001010000001001100100010011001000000110011010101101110100001111011111111111,29,62
6,011000010000100000010011000000001000100000010001010000000010010000000100010000000010001000000100010000001001100100010001010000001001100100010011001000000110011010101101110100001111011111111111,61,62
7,011000010000100000010011000000001000100000010001010000000010010000000100010000000010001000000100110000001001100100010001011000001001100100010101001000000110011010100101110100001111011111111111,40,63
8,011000010000100000010011000000001000100000010010010000000010001000000100010000000010010000000100110000001001100100010001001000001001100100110001001000000110011011001101010000101111101110011111,35,60
9,011000010000100000010011000000001000100000010001010000000010010000000100010000000010001000000100010000001001100100010001000000001001100100010011001000000110111010001110110100001111111111111111,29,62
10,011000001000100000010011000000001000100000010001010000000010010000010000010000000100001000000100110000001001100100010001001000001001100100010011001000100110111010101101110100001011011111111111,22,64
11,011000001100100000010001000000001000100000010001010000000010001000000100010000000010100000000100110000001001100100010001011000001001100100010001010000000110111010001101110010101111111110110111,28,63
12,011000001000100000010011000000001000100000010001010000000010001000000100010000000010001000000100010000001001100100010001010000001001100100010011001000000110111010101101110100001111011111111111,33,63
13,011000010001000000010001000000001000100000010001010000000010001000010000010000000010010000000100010000001001100100010001010000001001100100010101001000000110011010001101110101001111111111111110,31,61
14,011000001001000000011000000000001000100000010010010000000010001000001000010000000010010000000100110000001001100100010001000000001001100100010101001000000110111010101101110100001111011111111111,22,62
15,011000010000100000010011000000001000100000010001010000000010010000000100010000000010010000000100010000001001100100010001010000001001100100010101001000000110011010101101110100001111011111111111,37,62
16,011000001001000000010011000000001000100000010001010000000010001000000100010000000011000000000100010000001001100100010001000000001001100100010011001000000110111010001101110110001111111110111111,30,62
17,011000001100000000010001000000001000100000010001010000000010001000001000010000000010001000000100010000001001100100010001010000001001100100010101001000000110111010101101110100001111011111111111,36,62
18,011000001001000000010011000000001000100000010001010000000010001000000100010000000010001000000100010000001001100100010001010000001001100100010011001000000110011010101101110100001111011111111111,29,62
19,011000001000100000010011000000001000100000010001010000000010010000000100010000000010010000000100010000001001100100010001010000001001100100010011001000000110011010101101110100001111011111111111,27,62
20,110000010100100000010100000000001000100000010001010000000010010000001000010000000010001000000100010000001001100100010011001000001001100100010011001000000110011010001101111001101111111100111111,26,63
21,011000001000100000100001000000001000100000010001010000000010001000010000010000000010001000001000010000001001100100010001000000001001100100010011001000010110111010001101111000001111111110111111,22,61
22,011000001000100000010001000000001000100000010001010000000010010000001000010000000010001000000100110000001011100100010001000000001001100100010011100000000110011010001101110101001111011101111101,35,60
23,011000001000100000010011000000001000100000010001010000000010010000000100010000000011000000000100010000001001100100010101001000001001100100010011011000000110011010001101110000101111111111111101,26,63
24,011000010000100000010011000000001000100000010001010000000010001000001000010000000010001000000100010000001001100100010001010000001001100100010011001000000110011010101101110100001111011111111111,33,62
25,011000010000100000010011000000001000100000010010010000000010001000000100010000000010001000000100010000001001100100010001010000001001100100010011001000000110111010101101110100001111011111111111,21,63
26,110000010000100000010100000000001000100000010001010000000010010000001000010000000010001000000100010000001001100100010011001000001001100100010011001000000110011010001101111001101111111100111111,1,62
