,bitstring,occurrences,rxn_count
0,111000001001000000010011000000010000000000010001010000000010001000010000010000000100100000000100110000001001100100010101011000001001100100010011001000000110011010001101110100100111111110111111,1,64
1,110000001000100000010011000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010011001000001001100000010011001000000111011011001101110000011111011101111111,33,63
2,110000001000100000010001000000001000100000010010010000000100001000001000010000000010001000000100110000001001100100010011001000001001100100010011001000000111011011001101110000011111011101111111,27,63
3,110000001000100000010011000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010011001000001001100100010011001000000111011011001101110000011111011101111111,56,64
4,110000001001000000100011000000001000100000010001010000000100010000000100010000000010110000001000110000001001100100010011011000001001100100010011011000000110001010101101110100001111001111111111,28,65
5,110000001000100000010100000000001000100000010001010000000010001000001000010000000010001000000100110000001001100100010011001000001001100100010011001000000111011011001101110000011111011101111111,52,63
6,110000001000100000010011000000001000100000010001010000000100001000001000010000000010001000000100110000001001100100010011001000001001100100010011001000000111011011001101110000011111011101111111,20,64
7,110000001010000000010100000000001000100000010001010000000010001000010000010000000100001000001000010000001001100100010011011000001001100100010101011000000110001010101101110100001111011111111110,27,62
8,110000001001000000010011000000001000100000010001010000000010001000001000010000000100001000000100010000001001100100010011011000001001100100010101011000000111001000001101110100111111011100111111,23,63
9,110000001000100000010011000000001000100000010001010000000010001000001000010000000011000000001000010000001001100100010011001000001001100100010011101000000110011010001101111000111111111100110111,29,63
10,110000010000100000010011000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010011001000001001100100010101001000000111011010001101110000111111111101111101,22,64
11,110000001000100000010100000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010011001000001001100100010011001000000111011011001101110000011111011101111111,26,63
12,110000001000100000010001000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010011001000001001100100010011001000000111011010001110110000011111111101111111,43,63
13,110000001000100000010011000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010011001000001001100100010011001000000111011010001110110000011111111101111111,214,64
14,110000001000100000100100000000001000100000010001010000000010001000001000010000000100001000001000110000001001100100010011001000001001100100011001001000000110011010001101111100001111011111111111,21,63
15,110000001000100000100011000000001000100000010001010000000100001000000100010000000010001000000100110000001001100100010011011000001001100100010101001000000111001011001101110000011111011101111111,23,64
16,110000001000100000100100000000001000100000010001010000000100001000001000110000001000001000000100110000001001100100010011001000001001000100010011001000000111011011001101110000011111011101111111,33,63
17,110000001010000000010011000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010011001000001001100100010011001000000111011011001101110000011111011101111111,53,64
18,110000010001000000010011000000001000100000010001010000000010001000001000010000000010001000000100110000001001100100010011001000001001100100010011001000000111011011001101110000011111011101111111,33,64
19,110000001000100000010011000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010011001000001001100100010011001000000110011010101101110100001111011111111111,30,64
20,110000001000100000100011000000001000100000010001010000000010001000001000010000000010001000000100010000001001100100010011001000001001100110010011001000000110011010001101100100111111111100111111,31,63
21,110000010001000000010011000000001000100000010100010000000010001000000100010000000010001000001000110000001001100100010011000000001001100100010011001000000111011011001101110000011111011101111111,29,63
22,110000001001000000100001000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010011001000001001100100010011001000000111011011001101110000011111011101111111,23,63
23,110000001001000000100011000000001000100000010001010000000010001000000100010000000010001000001001000000001001100100010011001000001001100100010011001000000110011010101101110101001111011111101111,30,63
24,110000001001000000010011000000001000100000010001010000000010001000001000010000000010001000000100110000001001100100010011011000001001100100010011001000000111001011001101110000011111011101111111,21,64
25,110000001000100000010001000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010011011000001010100100010101001000000111001011001101110000011111011101111111,28,63
26,110000001001000000010011000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010011001000001001100100010011001000000111011010001110110000011111111101111111,14,64
27,110000001001000000010100000000001000100000010001010000000100001000001000010000000010001000000100110000001001100100010011001000001001100100010010001000000111011011001101110000011111011101111111,29,62
