,bitstring,occurrences,rxn_count
0,1111000001000100000010001000000001000100000010001000000001000010000001001000000000100010000001000100000010001000000110011000000001001100000010101011000000100011100001101111000001111111011111111,1,59
1,0101000001000100000011001001000001000000000100001000000001000010000001000100000000100010000001000100000010001000000100101000000001001100100010011011000000110011010001101111000001111111011111011,30,58
2,0101000001000100000010001000000001100100000100001000000001000010000001000100000000100010000001000100000010001000000100101001000001001100100010011001000000110011000001101110001001111111101111011,295,57
3,0101000001010000000010001000000001000100000100001000000001000010000001001000000000100010000100000100000010001000000110011000000001001100000010011011000000110011100001101111000001111111011111111,25,58
4,0101000001010000000010001001000001000000001000001000000001000010000001001000000000100010000001000100000010001000000100101000000001001100100010011101000000110011010001101111001001111111101101111,20,58
5,0101000010000100000010001001000001000000000100001000000001000010000001000100000000100010000001000100000010001000000100101000000001001100100010011011000000110011010001101111000001111111011111011,20,57
6,1001000001000100000010001000000001000100000100001000000001000010000001001000000000100010000010001100000010001000000110011000000001001100000011001001000000110111010101101110000001111011111011111,21,58
7,0101000001010000000010001000000001000100000010001000000001000010000001000100000000100010000001000100000010001000000110011000000001001100000010011011000000110011100001101111000001111111011111111,33,58
8,0101000001000100000010001001000001000000000100001000000001000010000001000100000000100010000001000100000010001000000100101000000001001100100010011011000000110011010001101111000001111111011111011,24,57
9,0101000001000100000010001000000001100100000100001000000001000010000001000100000000100010000001000100000010001001000100101000000001001100100010011000000000110011000001101110001001111111101111011,51,56
10,0101000001000100000010001001000001000000000010001000000001000010000001000100000000100010000001000100000010001000000100101000000001001100100010011011000000110011010001101111000001111111011111011,31,57
11,0101000001000100000010001001000001000000000100001000000001000010000001000100000000100010000001001100000010001000000100101000000001001100100010011010000000110011010001101111000001111111011111011,31,57
12,0101000001000100000010001000000001100100000100001000000001000010000001000100000000100010000001001100000010001000000100101001000001001110000010011001000000110011000001110111100001111111011111111,26,60
13,0101000001000100000010001000000001000100000010001000000001000010000001000100000000101000000001000100000010001001000110101000000001001100000010101001000000110011000001110111000001111111111111111,23,58
14,0101000001000100000010001000000001100100000010011000000000100010000001000100000000100010000001000100000010001000000100101001000001001100100010011001000000110011000001101111000011111111101111111,27,60
15,0101000001000100000010001000000001100100000100001000000001000010000001000100000000100010000001001100000010001000000100101001000001001100100010011001000000110011000001101111000011111111101111111,26,60
16,0101000001000100000011001001000001000000001000001000000001000010000001000100000000100010000001000100000010001000000100101000000001001100100010011011000000110011010001101111000001111111011111011,33,58
17,0101000001010000000010001001000001000000000010001000000001000010000001001000000000100010000001000100000010001000000100101000000001001100100010011011000000110011010001101111000001111111011111011,32,57
18,0101000001000100000010011001000001000000000100001000000000100010000001001000000000100010000100000100000010001001000100011000000001001100000010101011000000110011110001101111000000111111011111011,27,58
19,0110000001000100000010001000000001000100000100001000000001000010000001000100000000100100000001000100000010001001000110100001000001001100000010101001000000110111011001110110000001111111001111111,19,58
20,0101000001000100000010001001000000001000000100001000000000100010000001000100000000100010000001000100000010001000000100101000000001001100100010011011000000110011010001101111000001111111011111011,30,57
21,0101000001010000000010001001000001000000000100001000000001000010000001000100000000100010000001000100000010001000000100101000000001001100100010011011000000110011010001101111000001111111011111011,58,57
22,0101000001010000000010001001000001000000001000001000000001000010000001000100000000100010000001000100000010001000000100101000000001001100100010011011000000110011010001101111000001111111011111011,21,57
23,0101000001010000000010001000000001100100001000001000000001000010000001000100000000100010000001000100000010001000000100101001000001001100100010011001000000110011000001101110001001111111101111011,25,57
24,0101000001000100000010001000000001000100000010001000000001000010000001000100000000100010000001000100000010001000000110011000000001001100000010011011000000110011100001101111000001111111011111111,26,58
25,0101000001001000000010001001000001000000000010001000000001000010000001000100000001000010000001000100000010001010000100101010000001001100100010011011000000110011010001101111000001111111011111011,21,59
26,0101000001000100000010001001000001000100000010001000000000100010000001001000000000100010000001000100000010001001100100101000000001001100100010011011000000111011010001101111000001101111001111111,23,60
