,bitstring,occurrences,rxn_count
0,1111000001000100000010001000000001000100000010011000000000100010000001001000000100100010000001001100000010001001000110101001000001001101000000011010000000110011010001101111000100111111011111110,1,63
1,1001000001000100000010001000000001000100000010001000000000100010000001001000000000100010000100000100000010001001000110011000000001001100100010011001000000111011010001101111000001111111111111111,53,61
2,1001000001100000000010011000000001000100000010001000000000100010000001000100000000100100000001001100000010001001000110011000000001001100100010011001000000111011010001101111000001111111111111111,277,63
3,1001000001000100000010001000000011000000000100001000000000100010000001001000000000100100000001000100000010001000000101001000000001001100100010101011000000110011100001101110100001111011111111111,25,58
4,1001000001010000000010001000000001000100000010001000000000100010000001001000000000100100000001001100000010001001000110101000000001001100000010011001000000110011010001101110100011111111101111111,32,60
5,1001000001010000000010001000000001000100000010001000000000100010000001001000000000100010000100001100000010001001000110011000000001001100100010011001000000111011010001101111000001111111111111111,28,62
6,1001000001100000000010001000000001000100000010001000000010000010000001001000000000100100000001000100000010001001000110011000000001001100100010011001000000111011010001101111000001111111111111111,22,61
7,1001000001100000000010011000000001000100000010001000000000100010000001000100000000100100000001001100000010001001000110011000000001001101000010011001000000111011010001101111000001111111111111111,31,63
8,1001000001100000000010011000000001000100000010001000000000100010000001001000000000101000000100001100000010001001000110011010000001001100100010011001000100111011010001101111000000111111111111111,22,64
9,1001000001000100000010011000000001000100000010001000000000100010000001000100000000100010001001001100000010001001100110011000000001001100100010010001000000110001010001101110100001111011111111111,30,61
10,1001000001100000000010011000000001000100000010001000000000100010000001000100000000100100000001001100000010001001000110011001000001001100100010011001000000111011010001101111000001111111111111111,26,64
11,1001000001000100000010001000000001000100000010001000000000100110000001000100000000100010000001001100000010101001000110011000000000100110000010011001000000110011010001101110000001111111111111111,30,61
12,1001000001000100000010011000000001000100000010001000000000100010000001000100000000100100000001001100000010001001000110011000000001001100100010011001000000111011010001101111000001111111111111111,55,63
13,1001000001100000000010001000000001000100000010001000000001000010000001000100000000100010001001000100000011001000000110011001000001001101000010011001000000110111010001101111000001111111111011111,26,62
14,1001000001001000000010001000000001000100000100001000000000100010000001001000000000100010000001001100000010001001000110011000000001001100100010011001000000110011010001101111100101111011111111110,29,61
15,1001000001000100000010011000000001000100000010001000000000100010000001000100000000100100000001000100000010001001000110011000000001001100100010011001000000111011010001101111000001111111111111111,24,62
16,1001000001010000000010001000000001000100000010011000000000100010000001001000000000100010000010001100000010101000000110011000000001001100100010011001000000111011010001101111000001111111111111111,25,63
17,1001000001000100000010011000000001000100000010001000000010000010000001001000000000100100000001000100000010001001000110011000000001001100100010011001000000111011010001101111000001111111111111111,29,62
18,1001000001000100000010001000000001000100000010011000000000100010000001000100000000100010000001000100000010101001000110011000000001001100100010011011000010111011010001101110100000111011111111111,25,63
19,1001000001010000000010001000000010000100000010001000000000100010000001001000000000100010000100000100000010001001000110011000000001001100100010011001000100111011010001101111000000111111111111111,25,61
20,1001000001100000000010001000000001000100000010001000000000100010000001000100000000100100000001000100000010001001000110011000000001001100100010011001000000111011010001101111000001111111111111111,23,61
21,1001000001000100000010001000000001000100000010001000000000100010000001001000000000100010000001000100000010001001000110011000000001001100100010011001000000111011010001101111000001111111111111111,28,61
22,1001000001000100000010001000000001000100000010001000000000100010000001001000000000100100000001000100000010001001000110011011000001001100100010011001000000111001010001101111000001111111111111111,34,62
23,1001000001100000000010001000000001000100000010001000000000100010000001001000000000100010000001000100000010001000000110011000000001001100100010011001000000111011010001101111000011111111101111111,30,60
24,1001000010100000000010011000000001000100000010001000000000100010000001000100000000100100000001001100000010001001000110011000000001001100100010011001000000111011010001101111000001111111111111111,21,63
25,1001000001100000000010011000000001000100000010001000000000100010000001001000000000100010000010000100000010001001000110011000000001001100100010011001000000111011010001101111000001111111111111111,20,62
26,1001000001000100000010001000000001000100000100001000000000100010000001001000000000100010000010000100000010001001000110011000000001001100100010011011000000110011100001101110100101111011110011111,28,59
