,bitstring,occurrences,rxn_count
0,111000001000100000010011000000001000100000010001010000000010010000001000010000000010010000000100110000001001100100000011010000001001100100010011010000000110011010001101110100101111011110111111,1,63
1,101000001001000000010001000000001000100000010001010000000100010000001000010000000010001000000100110000001001100100010001010000001001100100010011010000000010011010001101110100101111011111111110,52,60
2,101000001010000000010001000000001000100000010001010000000010010000100000010000000010001000000100110000001001100100010001001000001001100100010011001000000110011100001101111100001111011111111111,38,62
3,101000001001000000010011000000001000100000010001010000000010001000010000010000000010001000000100110000001001100100010001011000001001100100010011010000000110011010001101110100101111011110111111,42,63
4,101000010000100000010001000000001000100000010001010000000010010000001000010000000011000000000100110000001001100100010001001000001001100100010011011000000110011010001101110000111111111101111101,52,62
5,101000001100000000010001000000001000100000010001010000000010001000000100010000000010001000000100110000001001100100010001010000001001100100010011010000000110011010001101110100101111011110111111,53,61
6,101000001001000000010011000000001000100000010001010000000010001000000100010000000010010000000100110000001001100100010001010000001001100100010011010000000110011010001101110100101111011110111111,172,62
7,101000001001000000010011000000001000100000010001010000000010010000000100010000000010010000000100110000001001100100010001010000001001100100010011100000000110011010001101111000101111111110110111,41,62
8,101000001001000000010001000000001000100000010001010000000010010000000100010000000010010000000100110000001001100100010001010000001001100100010011010000000110011010001101110100101111011110111111,55,61
9,101000001000100000010001000000001000100000010001010000000010001000000100010000000010010000000100110000001001100100010001010000001001100100010011010000000110011010001101110100101111011110111111,88,61
10,101000001001000000010011000000001000100000010001010000000010010000000100010000000010010000000100110000001001100100010001010000001001100100010011010000000110011010001101110100101111011110111111,55,62
11,101000001001000000010011000000001000100000010001010000000010001000000100010000000010010000000100110000001001100100010001010000001001100100010011010000000110011010000101110100101111011110111111,50,61
12,101000001100100000010011000000001000100000010011010000000010010000000100010000000010010000000100110000001001100100010001001000001001100100010001001000000110011011001101110100101111101110111111,39,64
13,101000010100000000010011000000001000100000010001010000000100010000000100010000000010001000000100110000001001100100010001001000001001100100010011001000000110011010001110110100001111111111111111,45,63
14,101000001000100000010011000000001000100000010001010000000010001000010000010000000010001000000100010000001001100100010001001000001001100100010011011000000110011010001101110100101111011111110111,37,62
15,101000010000100000010001000000001000100000010001010000000010000000001000010000000000001000000100100000001001100100010001000000001001100100010011001000000110011000101101110000111111110100111111,50,56
16,101000001000100000010011000000001000100000010001010000000010001000000100010000000010010000000100110000001001100100010001010000001001100100010011010000000110011010001101110100101111011110111111,48,62
17,101000001001000000010011000000001000100000010001010000000010010000000100010000000010001000000100110000001001100100010001001000001001100100010011010000000110011010001101110100101111011110111111,49,62
18,101000001000100000010011000000001000100000010001010000000010010000001000010000000010001000000100110000001001100100010001001000001001100100010011001000000110011010001101110101101111111110101111,32,63
